#IMAGE v2
2 v2
4043491 368 213 539 301 2.57403 2.15611 
4043498 366 206 535 296 2.56238 2.20505 
4043505 385 179 504 209 2.57942 2.19437 
4043511 385 149 459 248 2.59057 2.23757 
4043518 383 142 455 243 2.6183 2.23336 
4043525 410 155 482 193 2.60982 2.22276 
4043531 377 153 561 267 2.56999 2.1921 
4043538 377 153 561 267 2.58594 2.16959 
4043545 330 147 457 136 2.57018 2.19823 
4043552 340 193 534 203 2.57883 2.26416 
4043559 336 185 534 203 2.61003 2.16313 
4043565 265 118 536 275 2.55504 2.26906 
4043572 219 73 546 269 2.538 2.18757 
4043578 224 80 545 268 2.58257 2.13229 
4043585 306 156 477 303 2.57725 2.18046 
4043592 345 200 453 352 2.53501 2.18466 
4043598 345 200 452 352 2.62071 2.23532 
4043605 384 183 365 186 2.56423 2.26581 
4043612 393 184 407 235 2.56211 2.16222 
4043619 390 178 402 230 2.52797 2.12759 
4043625 253 137 485 257 2.56827 2.22333 
4043632 298 132 440 274 2.51646 2.27303 
4043638 302 139 445 279 2.51827 2.23633 
4043646 332 79 451 294 2.50547 2.22762 
4043652 307 149 501 319 2.53067 2.24873 
4043659 310 155 505 323 2.58399 2.20032 
4043665 330 138 511 303 2.5658 2.23144 
4043672 247 75 425 261 2.55351 2.24246 
4043679 247 75 425 261 2.54248 2.19466 
4043686 331 116 469 264 2.53729 2.24747 
4043692 330 111 536 240 2.51202 2.23669 
4043699 327 103 531 235 2.55453 2.11751 
4043706 292 158 481 169 2.54197 2.19835 
4043712 337 195 438 125 2.602 2.18 
4043719 333 187 438 125 2.56829 2.26461 
4043726 336 211 509 176 2.55314 2.28983 
4043732 288 121 479 262 2.56594 2.26283 
4043739 288 121 474 257 2.60091 2.25125 
4043746 457 261 573 254 2.44971 2.08732 
4043752 524 158 482 243 2.4526 2.03582 
4043759 526 165 487 248 2.33296 2.22936 
4043766 718 287 704 331 2.42331 2.03693 
4043773 731 354 799 375 2.39646 2.03457 
4043779 731 354 799 375 2.46439 2.10203 
4043786 820 295 785 331 2.45138 2.12245 
4043793 851 374 861 302 2.45737 2.01297 
4043800 853 369 860 297 2.471 2.11521 
4043806 724 289 893 243 2.41004 2.18366 
4043813 811 380 910 244 2.42613 2.17537 
4043819 811 380 910 244 2.56891 2.09823 
4043826 832 265 873 345 2.52018 2.09867 
4043833 808 259 844 317 2.55802 2.1089 
4043840 807 265 846 322 2.53445 2.05182 
4043846 821 282 799 397 2.48576 2.11669 
4043853 825 391 769 401 2.51884 2.13596 
4043860 825 391 769 401 2.48941 2.36955 
4043866 778 360 779 310 2.38525 2.21094 
4043873 802 348 783 318 2.32614 2.21122 
4043880 802 348 783 318 2.29271 2.2739 
4043886 776 303 762 306 2.26993 2.20871 
4043893 765 315 751 272 2.28176 2.09605 
4043900 766 309 749 267 2.48343 2.13947 
4043907 771 300 740 272 2.4766 2.15765 
4043913 758 275 784 302 2.4539 2.19958 
4043920 759 269 782 297 2.47649 2.21219 
4043927 746 224 811 326 2.49554 2.2204 
4043933 763 231 803 333 2.47524 2.23928 
4043940 762 238 805 338 2.46957 2.23322 
4043947 782 294 815 384 2.49722 2.21549 
4043954 763 332 890 256 2.54318 2.18944 
4043960 763 332 890 256 2.47544 2.23248 
4043967 789 365 829 406 2.4866 2.23434 
4043973 773 336 796 304 2.46507 2.20911 
4043980 774 331 794 299 2.34616 2.223 
4043987 774 329 858 376 2.37255 2.22743 
4043994 777 317 839 342 2.38805 2.20504 
4044000 775 323 840 346 2.51033 2.14868 
4044007 620 240 779 257 2.54082 2.08756 
4044014 551 291 697 275 2.39872 2.13858 
4044021 552 298 700 281 2.49247 2.34388 
4044027 309 165 581 182 2.61712 2.3173 
4044034 403 199 510 221 2.53596 2.244 
4044041 403 199 510 221 2.64235 2.3487 
4044047 371 157 453 243 2.68946 2.25364 
4044054 247 186 442 184 2.71135 2.27716 
4044061 243 178 442 184 2.70684 2.24863 
4044067 279 202 466 177 2.71147 2.27102 
4044074 194 102 388 217 2.70554 2.26433 
4044081 194 102 381 212 2.67793 2.2693 
4044088 280 164 419 226 2.70347 2.2509 
4044094 284 173 379 221 2.69506 2.26308 
4044101 288 180 386 226 2.69169 2.29076 
4044108 306 164 411 188 2.69181 2.29603 
4044114 287 121 428 244 2.69947 2.29239 
4044121 287 121 428 244 2.65206 2.28979 
4044128 274 113 443 263 2.66391 2.28998 
4044134 269 121 467 236 2.64491 2.41049 
4044141 265 113 462 230 2.64491 2.41049 
4044148 267 93 509 249 2.64914 2.30518 
4044155 211 40 355 200 2.64182 2.35093 
4044161 211 40 355 200 2.65505 2.3155 
4044168 217 56 537 237 2.66819 2.37437 
4044175 325 77 446 254 2.66095 2.2631 
4044181 328 86 451 259 2.67933 2.23427 
4044188 301 76 485 172 2.66872 2.30317 
4044195 335 154 538 173 2.70571 2.29673 
4044201 335 154 538 173 2.65865 2.36353 
4044208 312 153 496 239 2.73957 2.32149 
4044215 316 151 536 269 2.65925 2.3088 
4044221 313 144 536 269 2.73778 2.27097 
4044228 299 124 425 200 2.78945 2.29364 
4044235 296 139 405 164 2.7218 2.26111 
4044241 292 131 399 158 2.72384 2.29388 
4044248 296 113 466 200 2.7004 2.28296 
4044255 301 121 467 198 2.73428 2.32215 
4044262 301 121 467 198 2.74522 2.28486 
4044268 303 134 409 177 2.67119 2.38215 
09-different2->D 
10-different3 0 
4045507 305 171 527 218 2.57636 2.32481 
4045514 344 144 523 238 2.51243 2.27119 
4045521 369 141 537 246 2.51651 2.31015 
4045528 369 141 537 246 2.58516 2.3439 
4045534 389 164 582 252 2.55105 2.32421 
4045541 404 153 597 300 2.59616 2.25414 
4045548 404 153 597 300 2.61526 2.25246 
4045555 489 256 574 249 2.48541 2.43094 
4045561 398 19 530 238 2.28174 1.81463 
4045738 0 0 863 241 0 2.40047 
4045746 420 191 546 286 2.36343 2.17582 
4045749 420 191 546 286 2.37319 2.18452 
4045755 519 277 572 300 2.37062 2.28155 
4045762 514 284 534 320 2.38764 2.26574 
4045769 512 278 530 315 2.43604 2.29647 
4045775 541 313 639 346 2.38683 2.2746 
4045782 509 286 588 359 2.39172 2.25408 
4045789 509 286 588 359 2.39825 2.22856 
4045795 462 272 587 304 2.40195 2.34123 
4045802 428 175 560 336 2.35032 2.27494 
4045809 434 195 568 345 2.34417 2.28024 
4045816 487 224 587 329 2.33051 2.31711 
4045822 476 286 659 368 2.34035 2.29486 
4045829 476 286 662 372 2.40759 2.26994 
4045836 456 290 651 379 2.4174 2.29238 
4045843 428 253 552 345 2.56652 2.12582 
4045849 424 241 544 336 2.42736 2.1998 
4045856 344 201 427 259 2.6603 2.30962 
4045863 343 201 386 234 2.55378 2.19939 
4045869 346 207 386 234 2.56632 2.39304 
4045876 271 132 442 206 2.59704 2.39923 
4045883 303 136 383 208 2.57077 2.37794 
4045889 303 136 388 213 2.66729 2.43925 
4045896 350 197 430 207 2.66999 2.46422 
4045903 231 161 407 218 2.61586 2.35986 
4045909 227 154 401 213 2.65267 2.38845 
4045916 240 162 391 246 2.70036 2.41155 
4045923 207 111 375 158 2.68726 2.43141 
4045930 207 111 375 158 2.69886 2.41529 
4045936 248 150 286 149 2.65957 2.40846 
4045943 218 124 359 208 2.67269 2.40818 
4045949 218 124 359 208 2.66438 2.41202 
4045957 208 130 350 222 2.67854 2.40118 
4045963 211 117 288 160 2.68311 2.38775 
4045969 215 124 295 166 2.63595 2.50127 
4045977 249 156 308 140 2.66921 2.40511 
4045983 276 188 336 198 2.59983 2.43191 
4045990 276 188 336 198 2.64145 2.42851 
4045996 265 175 352 230 2.62617 2.43581 
4046003 263 150 330 175 2.6757 2.42909 
4046010 259 143 324 169 2.66242 2.42613 
4046016 261 176 331 176 2.70466 2.50559 
4046023 259 178 341 178 2.70451 2.4331 
4046030 263 185 347 184 2.69422 2.42192 
4046037 267 158 385 211 2.69593 2.45515 
4046043 270 182 369 227 2.70457 2.45377 
4046050 274 189 375 232 2.68061 2.42849 
4046057 296 224 308 183 2.68338 2.48315 
4046063 277 229 372 267 2.72144 2.47794 
4046070 273 222 367 262 2.6536 2.51241 
4046077 275 186 381 188 2.6603 2.48335 
4046083 263 189 428 268 2.67658 2.49392 
4046090 259 182 422 263 2.68489 2.44553 
4046097 271 208 286 165 2.68776 2.45741 
4046104 256 192 319 175 2.66056 2.48338 
4046110 259 198 326 180 2.66615 2.32983 
4046117 252 162 367 198 2.66248 2.44376 
4046124 262 198 398 229 2.6737 2.30553 
4046130 262 198 398 229 2.62729 2.29067 
4046137 284 189 476 251 2.42748 2.20974 
4046144 439 215 425 191 2.40622 1.92055 
4046150 437 209 420 186 2.43459 2.10817 
4046157 738 437 840 490 2.71904 2.26806 
4046164 897 481 731 464 2.78884 1.90077 
4046171 895 485 733 467 2.76221 2.10119 
4046177 933 557 926 590 2.75548 2.28839 
4046184 913 551 883 573 2.70464 2.17842 
4046191 913 551 883 573 2.67913 2.2012 
4046198 945 556 944 600 2.77951 2.32023 
4046204 926 549 950 600 2.77555 2.22305 
4046211 928 546 950 597 2.78501 2.04984 
4046217 974 542 921 609 2.76119 2.20184 
4046224 918 538 898 555 2.73937 2.14898 
4046231 918 538 898 555 2.70545 2.221 
4046238 925 541 896 570 2.73965 2.1829 
4046244 947 535 900 599 2.72948 2.19897 
4046251 942 542 901 601 2.68876 2.14178 
4046258 928 515 884 565 2.70759 2.12021 
4046264 924 581 885 583 2.69715 2.08655 
4046271 924 581 886 586 2.73804 1.99579 
4046278 916 558 847 542 2.72603 2.11451 
4046285 927 549 874 592 2.7323 2.03439 
4046291 931 543 872 587 2.69743 2.04616 
4046298 941 551 930 573 2.75337 2.04743 
4046304 979 523 949 579 2.70955 2.04484 
4046311 979 523 949 579 2.76208 2.03852 
4046318 993 547 925 558 2.763 2.04738 
4046325 962 551 841 567 2.76211 2.03848 
4046331 962 551 841 567 2.74905 2.03984 
4046338 993 547 837 575 2.7759 2.03962 
4046345 968 547 823 508 2.76385 2.07568 
4046352 968 547 823 508 2.70903 2.0466 
4046358 988 548 930 569 2.74662 2.0398 
4046365 964 551 945 565 2.74664 2.04736 
4046371 964 551 945 565 2.74453 2.04009 
4046378 962 548 896 561 2.74498 2.0243 
4046385 987 552 907 586 2.76177 2.00638 
4046392 994 545 906 584 2.74737 2.03236 
4046398 980 534 913 574 2.7452 2.02177 
4046405 1012 529 911 573 2.76042 2.00713 
4046412 1018 522 910 568 2.73583 2.03079 
4046419 990 523 912 570 2.75443 2.00316 
4046425 1014 520 892 561 2.74551 2.01721 
4046432 1007 527 893 564 2.74423 2.06304 
4046438 1000 544 896 578 2.73092 2.02294 
4046445 1000 564 899 582 2.75271 1.97764 
4046452 987 577 901 590 2.72727 1.99813 
4046459 833 600 872 593 2.68329 2.04606 
4046465 827 590 892 572 2.70136 2.0369 
4046472 826 594 892 574 2.73613 2.05977 
4046479 834 624 892 589 2.76132 2.03407 
4046486 838 617 887 638 2.73505 2.08033 
4046492 839 614 886 636 2.73546 2.07698 
4046499 837 611 886 596 2.71334 2.07842 
4046505 837 618 904 635 2.74338 2.07785 
4046512 837 618 904 635 2.75607 2.07814 
4046519 801 551 943 606 2.76884 2.0159 
4046526 826 533 863 595 2.75547 2.11274 
4046532 825 536 864 597 2.75524 2.0657 
4046539 908 526 871 614 2.77368 2.00541 
4046546 911 534 925 601 2.80581 2.01319 
4046552 911 534 925 603 2.80049 2.01422 
4046559 904 526 931 615 2.8199 2.00422 
4046566 983 523 927 628 2.82425 2.01129 
4046573 989 516 927 624 2.81213 2.08181 
4046579 965 506 929 614 2.77078 2.07793 
4046586 962 617 911 629 2.77215 2.07547 
4046593 967 611 910 625 2.7716 2.07062 
4046599 968 571 920 593 2.76711 2.07071 
4046606 976 585 923 603 2.78902 2.03658 
4046613 976 585 923 603 2.75728 2.02023 
4046620 942 596 1004 597 2.76235 2.12021 
4046626 774 544 898 563 2.78827 2.14547 
4046633 773 548 899 565 2.81089 2.05881 
4046639 712 528 719 398 2.68856 2.02041 
4046646 586 411 780 405 2.46476 2.02122 
4046653 586 411 780 405 2.56485 2.21511 
4046660 453 342 631 392 2.50192 2.25765 
4046666 483 455 606 356 2.47916 2.18415 
4046673 483 455 606 356 2.54701 2.10712 
4046679 478 439 485 303 2.51077 2.20179 
4046687 480 411 497 302 2.50192 2.2596 
4046693 480 411 497 302 2.4937 2.27512 
4046700 494 428 511 385 2.53161 2.26208 
4046706 485 411 502 328 2.52803 2.26221 
4046713 487 416 506 332 2.5392 2.29089 
4046720 476 411 557 335 2.58086 2.29907 
4046727 502 424 573 396 2.56709 2.29012 
4046733 502 424 573 396 2.52146 2.24755 
4046740 495 432 565 398 2.52045 2.22521 
4046747 477 413 570 402 2.52023 2.14873 
4046753 475 408 567 398 2.51984 2.2102 
4046760 499 406 647 441 2.4998 2.18359 
4046767 482 448 566 304 2.50347 2.15118 
4046773 482 448 566 304 2.5736 2.23285 
4046780 486 423 635 386 2.59558 2.18796 
4046787 494 340 586 306 2.56125 2.19546 
4046793 494 340 586 306 2.53658 2.19693 
4046800 505 416 618 339 2.57531 2.19524 
4046807 449 310 565 302 2.61231 2.18326 
4046814 449 310 565 302 2.51567 2.19019 
4046820 469 315 601 316 2.49413 2.20093 
4046827 476 317 597 336 2.53639 2.20607 
4046834 476 317 597 336 2.62895 2.158 
4046841 469 310 608 309 2.54895 2.17469 
4046847 499 340 582 311 2.54506 2.22034 
4046854 499 340 582 311 2.63548 2.30124 
4046860 379 167 381 311 2.55586 2.14664 
4046867 336 229 313 226 2.66196 2.13258 
4046874 336 229 313 226 2.72118 2.45341 
4046881 254 157 459 248 2.69104 2.40821 
4046887 263 134 406 247 2.71712 2.34839 
4046894 263 134 406 247 2.77256 2.38547 
4046901 258 93 383 211 2.7534 2.33325 
4046907 278 125 400 204 2.73764 2.29562 
4046914 278 125 400 204 2.79304 2.37079 
4046921 285 150 404 301 2.71877 2.39852 
4046928 285 150 386 258 2.69636 2.40139 
4046934 285 150 386 258 2.78091 2.41791 
4046941 255 94 345 189 2.78604 2.38131 
4046948 255 125 304 190 2.74125 2.38078 
4046954 255 125 304 190 2.79402 2.38105 
4046961 283 154 371 263 2.78504 2.32738 
4046968 278 128 364 232 2.79363 2.38464 
4046975 273 120 357 227 2.79744 2.39128 
4046981 262 132 404 214 2.73732 2.44673 
4046988 247 125 399 198 2.80097 2.39941 
4046994 247 125 399 198 2.79841 2.45987 
4047001 247 163 470 153 2.79783 2.39042 
4047008 238 170 433 123 2.79886 2.4492 
4047015 238 170 438 129 2.79829 2.42979 
4047021 240 156 430 156 2.79992 2.40342 
4047028 241 197 357 144 2.79964 2.41576 
4047035 236 190 350 138 2.79168 2.46954 
4047041 219 158 442 118 2.78028 2.45727 
4047048 214 155 440 169 2.77911 2.4606 
4047055 214 155 440 169 2.77663 2.37851 
4047061 219 135 379 168 2.77507 2.46346 
4047069 214 129 330 120 2.78833 2.46761 
4047075 218 137 330 120 2.78302 2.40806 
4047082 233 146 365 112 2.7976 2.46654 
4047088 242 173 408 120 2.73036 2.40811 
4047095 247 180 414 127 2.72765 2.43355 
4047102 264 159 514 240 2.73984 2.43703 
4047108 268 144 484 251 2.78786 2.40456 
4047115 268 144 484 251 2.77252 2.40177 
4047122 282 158 519 236 2.77208 2.44121 
4047128 240 147 440 207 2.78501 2.4803 
4047135 236 139 440 207 2.79536 2.43235 
4047142 220 106 332 192 2.79136 2.51856 
4047149 165 60 337 178 2.82321 2.49801 
4047155 160 51 330 173 2.88197 2.47698 
4047162 173 59 315 188 2.88665 2.48248 
4047168 177 73 244 156 2.8719 2.4826 
4047176 182 81 244 156 2.8719 2.4826 
4047182 197 60 271 210 2.84865 2.45399 
4047189 198 67 351 226 2.88657 2.45846 
4047195 203 76 357 232 2.88602 2.44779 
4047202 207 78 321 221 2.88627 2.43106 
4047209 207 76 368 190 2.88152 2.46625 
4047215 207 76 368 190 2.88714 2.4907 
4047222 247 124 286 146 2.87223 2.49486 
4047229 257 122 353 191 2.88629 2.4663 
4047236 253 114 353 191 2.87254 2.43855 
4047242 123 50 375 225 2.87895 2.45195 
4047249 137 58 365 162 2.81577 2.36115 
4047256 137 58 358 156 2.82634 2.38267 
4047262 157 98 321 167 2.82425 2.42733 
4047269 147 89 307 174 2.8237 2.45689 
4047276 147 89 314 180 2.82302 2.45138 
4047282 238 106 349 205 2.83116 2.47756 
4047289 112 71 270 133 2.85659 2.4617 
4047296 106 63 263 127 2.84758 2.45139 
4047303 210 40 316 204 2.85493 2.41567 
4047309 204 64 304 166 2.84995 2.4516 
4047316 209 72 304 166 2.8476 2.45271 
4047323 261 176 239 178 2.84805 2.43849 
4047329 202 70 341 193 2.88639 2.43421 
4047336 207 78 348 199 2.87174 2.44281 
4047343 171 99 375 220 2.80658 2.43764 
4047350 400 186 397 168 2.62717 2.32104 
4047356 400 186 397 168 2.60592 2.24406 
4047363 641 321 600 330 2.78378 2.20193 
4047370 728 425 594 327 2.81767 2.08364 
4047376 729 420 590 322 2.75561 2.22603 
4047383 775 392 746 384 2.86162 2.22451 
4047390 810 385 744 409 2.78727 2.29339 
4047397 810 385 744 409 2.87908 2.2608 
4047403 890 381 891 460 2.90709 2.28595 
4047410 781 386 866 466 2.90373 2.28744 
4047416 780 391 866 469 2.85625 2.39757 
4047423 716 416 871 463 2.85208 2.3676 
4047430 706 409 874 430 2.82709 2.37654 
4047437 706 409 874 430 2.82987 2.41813 
4047444 751 417 875 413 2.85881 2.42134 
4047450 726 410 860 452 2.85104 2.43765 
4047457 726 410 860 452 2.82003 2.40861 
4047463 730 385 824 416 2.82914 2.38136 
4047470 736 387 835 463 2.8224 2.33234 
4047477 736 387 835 463 2.85227 2.36297 
4047484 724 411 855 479 2.88542 2.35543 
4047491 758 374 859 480 2.83353 2.32306 
4047497 758 374 859 480 2.86372 2.4329 
10-different3 1 
4048421 515 209 531 257 2.77463 2.19596 
4048428 540 254 557 279 2.72677 2.19506 
4048435 499 224 567 281 2.72605 2.27536 
4048441 499 224 567 281 2.72692 2.27927 
4048448 519 250 502 262 2.73721 2.32875 
4048455 509 212 569 257 2.85176 2.21715 
4048461 510 218 573 262 2.74252 2.24328 
4048468 542 272 582 318 2.77241 2.19388 
4048475 569 296 631 356 2.77963 2.21735 
4048482 569 296 631 356 2.79781 2.13136 
4048488 600 398 654 364 2.97762 2.43197 
4048495 664 411 647 374 3.01927 2.46322 
4048501 664 402 640 366 2.94569 2.46187 
4048509 617 380 698 330 2.93811 2.3798 
4048515 632 382 675 384 2.96871 2.38574 
4048522 632 382 675 384 2.94897 2.34238 
4048529 628 379 707 372 2.86091 2.41739 
4048535 563 414 696 388 2.91338 2.40974 
4048542 563 414 698 393 2.96945 2.43496 
4048549 597 379 703 380 2.94874 2.46097 
4048555 618 371 713 374 2.97986 2.45022 
4048562 617 366 710 370 2.92911 2.44512 
4048569 614 359 683 339 2.96682 2.45654 
4048575 603 370 689 364 2.86772 2.41154 
4048582 604 380 689 364 2.9586 2.39698 
4048589 630 387 676 345 2.95869 2.38793 
4048595 625 388 705 406 3.00165 2.44598 
4048602 625 393 710 413 3.04611 2.44078 
4048609 623 397 718 414 3.02239 2.4294 
4048616 621 386 741 420 3.0021 2.43533 
4048622 621 386 739 417 2.99214 2.45452 
4048629 624 396 712 375 2.96875 2.4551 
4048635 631 402 719 394 3.00599 2.40208 
4048642 631 407 721 398 3.0002 2.40195 
4048649 621 402 687 384 3.01105 2.40407 
4048656 633 413 685 407 2.98028 2.37696 
4048663 632 409 685 407 2.95687 2.44777 
4048669 623 403 671 363 2.98035 2.48468 
4048676 620 406 683 416 2.97443 2.42517 
4048682 619 401 681 412 3.00384 2.40389 
4048689 602 406 674 390 2.96291 2.49039 
4048696 635 401 627 364 2.92241 2.47239 
4048703 635 401 627 364 2.92452 2.47857 
4048709 417 383 454 398 2.79859 2.66058 
4048716 451 362 528 410 2.70882 2.50388 
4048723 451 362 528 410 2.77053 2.62897 
4048729 401 333 473 390 2.79327 2.61638 
4048736 398 316 502 378 2.71678 2.61345 
4048743 398 316 502 378 2.72009 2.48395 
4048749 435 356 509 394 2.72114 2.48984 
4048756 424 346 500 402 2.76964 2.44111 
4048763 424 346 500 402 2.73939 2.49992 
4048770 413 345 485 391 2.68051 2.51539 
4048776 431 339 513 417 2.70743 2.42913 
4048783 431 339 513 417 2.69788 2.40619 
4048790 437 329 485 392 2.74305 2.56352 
4048796 431 339 503 404 2.74818 2.44283 
4048803 431 339 503 404 2.70739 2.41711 
4048810 415 318 552 402 2.74483 2.43088 
4048816 433 330 493 377 2.75657 2.42973 
4048823 433 330 493 377 2.77305 2.41717 
4048830 455 325 523 388 2.74549 2.44316 
4048837 443 328 506 389 2.72559 2.41929 
4048843 443 328 506 389 2.69808 2.412 
4048850 431 331 503 411 2.77153 2.41899 
4048857 424 351 505 405 2.68244 2.44846 
4048863 424 351 505 405 2.71841 2.47001 
4048870 398 327 495 389 2.61955 2.41657 
4048877 403 335 502 393 2.69439 2.44844 
4048884 403 335 502 393 2.73303 2.40208 
4048890 379 386 394 405 2.7192 2.37414 
4048897 328 355 376 457 2.74926 2.43136 
4048904 332 360 376 457 2.75071 2.65599 
4048910 406 348 380 441 2.77078 2.60293 
4048917 404 343 456 443 2.74792 2.57288 
4048924 399 330 456 442 2.72524 2.51241 
4048930 392 315 354 416 2.74025 2.44715 
4048937 373 302 354 411 2.79227 2.45649 
4048944 370 295 336 400 2.66858 2.43675 
4048950 291 277 319 378 2.72645 2.45454 
4048957 332 318 376 423 2.72635 2.43317 
4048964 339 330 392 434 2.71259 2.44347 
4048971 298 355 431 445 2.68913 2.44465 
4048977 287 348 420 413 2.69934 2.45377 
4048984 288 349 420 413 2.68157 2.45992 
4048990 338 371 409 420 2.67772 2.45983 
4048997 304 333 371 414 2.70607 2.40298 
4049004 304 333 371 414 2.76605 2.37864 
4049011 333 390 404 404 2.62303 2.48895 
4049017 312 338 433 442 2.61767 2.43378 
4049024 312 338 433 442 2.56611 2.45023 
4049031 271 366 368 393 2.63255 2.45043 
4049038 308 338 380 410 2.69433 2.44989 
4049044 308 338 380 410 2.6318 2.5754 
4049051 393 378 523 454 2.64429 2.5654 
4049057 413 387 450 407 2.64727 2.56753 
4049064 413 387 450 407 2.62819 2.62227 
4049071 393 365 495 442 2.62733 2.5072 
4049078 385 365 515 478 2.58749 2.41727 
4049084 385 365 515 478 2.57005 2.34383 
4049091 393 380 490 362 2.64129 2.4665 
4049098 393 393 492 367 2.60557 2.46664 
4049104 393 393 492 367 2.58438 2.47813 
4049111 412 412 504 403 2.58482 2.53353 
4049118 390 373 507 382 2.57276 2.47477 
4049125 387 367 502 378 2.58444 2.47466 
4049131 412 380 401 377 2.58396 2.47351 
4049138 380 361 420 433 2.59494 2.36754 
4049145 383 366 425 436 2.61482 2.47906 
4049152 397 377 415 395 2.55309 2.46551 
4049158 436 436 473 423 2.54984 2.47549 
4049165 439 441 478 427 2.59569 2.47606 
4049171 394 377 381 378 2.56039 2.49151 
4049178 391 404 471 405 2.6569 2.47589 
4049185 389 399 466 402 2.6013 2.48712 
4049192 422 400 449 432 2.58437 2.40155 
4049198 426 422 395 425 2.62273 2.39143 
4049205 426 422 395 425 2.60046 2.40307 
4049211 401 408 471 426 2.5813 2.40693 
4049218 457 408 418 403 2.39985 2.41845 
4049225 457 408 418 403 2.40839 2.40706 
4049232 413 384 483 465 2.4905 2.34712 
4049238 422 396 388 435 2.42711 2.31498 
4049245 424 401 388 435 2.36907 2.32157 
4049252 456 409 356 352 2.48374 2.36399 
4049259 357 381 388 402 2.4761 2.3007 
4049265 357 381 393 406 2.49361 2.31226 
4049272 399 395 401 375 2.40483 2.33409 
4049279 379 370 497 417 2.34611 2.22999 
4049285 376 365 493 414 2.56084 2.24336 
4049292 375 398 395 391 2.47113 2.30224 
4049299 364 368 420 383 2.49034 2.29934 
4049305 364 368 420 383 2.39764 2.25386 
4049312 396 401 364 408 2.5039 2.24869 
4049319 367 395 469 424 2.43609 2.24441 
4049325 364 389 464 420 2.41555 2.26856 
4049332 408 350 381 378 2.38043 2.25392 
4049339 382 313 331 375 2.41567 2.25811 
4049346 382 313 331 375 2.41318 2.26057 
4049352 420 346 495 401 2.41285 2.28744 
4049359 395 341 434 376 2.41066 2.30203 
4049366 397 347 440 380 2.43821 2.3506 
4049373 405 415 426 389 2.43931 2.33613 
4049379 398 382 403 357 2.40424 2.33035 
4049386 398 382 403 357 2.43846 2.33135 
4049392 388 344 488 393 2.43863 2.33656 
4049399 408 384 475 399 2.37191 2.34989 
4049406 408 384 475 399 2.36619 2.22432 
4049413 431 416 460 404 2.41653 2.24806 
4049419 399 343 406 375 2.35972 2.23001 
4049426 399 343 406 375 2.35043 2.29722 
4049433 428 377 421 391 2.41501 2.25692 
4049439 306 370 445 388 2.35695 2.30261 
4049446 306 370 445 388 2.30185 2.1869 
4049453 575 371 549 425 2.52823 2.03722 
4049459 664 399 388 248 2.43949 1.77161 
4049466 664 404 388 248 2.5007 1.94697 
4049473 938 396 819 440 2.51574 2.10035 
4049480 838 429 747 388 2.51854 1.98087 
4049486 838 429 749 391 2.56701 1.84158 
4049493 889 330 945 352 2.55051 1.98642 
4049500 894 341 927 367 2.57937 1.94121 
4049506 899 331 926 359 2.50553 2.03688 
4049513 906 397 899 348 2.49559 2.07014 
4049520 916 395 888 302 2.52829 2.04964 
4049526 916 395 888 302 2.5003 1.95886 
4049533 901 404 855 343 2.54138 2.06828 
4049540 882 387 910 383 2.50662 1.97918 
4049547 880 392 910 387 2.47837 1.95157 
4049553 904 387 925 290 2.46646 1.92004 
4049560 907 394 926 337 2.47161 2.08065 
4049567 907 394 926 337 2.46105 2.0081 
4049573 883 355 891 289 2.4292 2.01924 
4049580 885 356 885 338 2.39933 2.05659 
4049587 885 356 885 338 2.48112 2.09931 
4049593 866 367 906 320 2.44028 2.09064 
4049600 850 398 860 339 2.45256 2.01458 
4049607 850 398 860 339 2.32349 1.99399 
4049614 842 371 875 345 2.3871 2.08819 
4049620 906 346 911 277 2.35775 1.9865 
4049627 906 346 911 277 2.35461 2.04483 
4049634 876 348 900 265 2.41403 2.05458 
4049640 839 357 897 330 2.33753 2.08761 
4049647 839 357 897 330 2.3598 1.94786 
4049654 887 332 875 349 2.37363 2.13755 
4049661 857 362 881 303 2.34748 2.11656 
4049667 857 362 881 303 2.39153 2.17833 
4049674 848 374 884 311 2.41023 2.07415 
4049680 874 347 888 304 2.39709 1.97327 
4049687 874 347 888 304 2.40002 2.08511 
4049694 870 344 818 220 2.36394 2.22045 
4049701 863 336 872 340 2.43644 2.12869 
4049707 863 336 872 340 2.44566 2.18759 
4049714 814 369 811 280 2.45314 2.15831 
4049721 874 344 852 302 2.44305 2.18644 
4049728 874 344 852 302 2.39136 2.13064 
4049734 884 321 883 459 2.41868 2.12927 
4049741 898 299 858 357 2.39214 2.05622 
4049747 898 299 858 357 2.46259 2.06888 
4049754 835 310 961 443 2.44977 2.04037 
4049761 868 349 900 408 2.47774 2.04194 
4049768 868 349 900 408 2.40452 2.04173 
4049774 829 349 932 377 2.46901 1.99978 
4049781 878 347 895 429 2.45717 2.01197 
4049788 878 347 895 429 2.43825 2.01126 
4049794 820 319 986 440 2.48247 1.93677 
4049801 864 364 931 424 2.49569 1.92718 
4049808 864 364 931 424 2.53219 1.99219 
4049814 833 363 902 429 2.50841 2.06274 
4049821 870 340 900 399 2.49679 2.06299 
4049828 870 340 900 399 2.49679 2.06299 
4049835 849 314 922 392 2.50607 2.18545 
4049841 796 325 914 481 2.52785 2.09355 
4049848 795 330 915 485 2.5481 2.05895 
4049854 823 299 917 478 2.53295 1.8572 
4049862 785 317 879 376 2.50316 1.88748 
4049868 784 322 879 380 2.48365 1.85975 
