#READING
Language: Spanish
Description: Conjunto de oraciones y preguntas minimalista, en español. 
######
1: Los niños disfrutaron del paseo mucho más que yo.| 
2: Mucho ruido y pocas nueces.|
3: De lo que no se sabe es mejor callar.| ¿Qué es prudente hacer? , Callar, Observar, Mentir
4: Quien mal anda mal acaba.|
5: Chancho limpio nunca engorda.|
6: La guadaña es el símbolo de la muerte.|
7: Baco es el Dios del vino.|
8: Pedro es el único actor de la novela.| ¿Qué es Pedro? , Actor, Policía, Albañil
9: A la isla se puede llegar solamente por avión.|
10: Juan se dislocó el hombro por tercera vez.|
16:En la casa de Juan no hay animales.| 
21:Javier tiene amigos que son muy raros.| ¿Cómo son algunos amigos de Javier?, Raros, Iinteligentes, Interesados
27:Jorge consiguió una beca para estudiar 
30:Gustavo encontró una billetera tirada en el bar.| 
32:Luis miró todo el partido de fútbol.| 
36:A Mario le gusta ver cine los domingos.| 
42:La casa de Martín tiene un parque muy grande.|
45:Juan no anda bien con su pareja.| 
50:La película terminó de forma extraña.| ¿Cómo fue el final de la película?, Extraño, Feliz, Malo
56:Luis visitó el mes pasado a unos parientes de Europa.| 
59:Laura me recomendó consultar urgente al médico.| 
68:En Londres el clima es muy húmedo.| 
71:A Miguel le entregaron ayer el auto nuevo.| 
73:Elisa nunca supo cómo resolver el problema.|
76:Ayer charlamos con Laura sobre su hija.| 
84:La discusión de ayer era inevitable.| ¿Qué era inevitable?, Discusión, Arreglo, Ayuda
87:Daniel preparó café para sus amigos.|
93:No fueron claras las cuentas de la empresa.| 
96:Los amigos lo acompañaron en ese momento.|
104:La picadura de ciertas arañas puede ser mortal.|
107:Tanto insistió con eso que al final se lo dieron.|
110:El mago hizo trucos con cartas.| ¿Qué hizo el mago?, Trucos, Ilusiones, Magia
0073 779132547 1047.9 482.149 1047.9 482.149 0 0 0 0 7 3.52 2.99
0073 779132564 1052.68 487.934 1052.68 487.934 0 0 0 0 7 3.53 3
0073 779132581 1055.54 489.657 1055.54 489.657 0 0 0 0 7 3.53 3
0073 779132597 1057.36 490.394 1057.36 490.394 0 0 0 0 7 3.54 3.01
0073 779132614 1058.26 489.254 1058.26 489.254 0 0 0 0 7 3.54 3.02
0073 779132631 1059.65 487.748 1059.65 487.748 0 0 0 0 7 3.54 3.03
0073 779132647 1060.39 489.916 1060.39 489.916 0 0 0 0 7 3.54 3.04
0073 779132664 1060.1 490.931 1060.1 490.931 0 0 0 0 7 3.54 3.05
0073 779132681 1060.25 491.637 1060.25 491.637 0 0 0 0 7 3.55 3.05
0073 779132698 1061.92 492.742 1061.92 492.742 0 0 0 0 7 3.55 3.06
0073 779132731 1192.14 584.052 1192.14 584.052 0 0 0 0 7 3.54 3.06
0076 779134215 385.553 386.383 385.553 386.383 1 1 1 1 7 3.46 2.93
0076 779134248 384.861 387.279 384.861 387.279 1 1 1 1 7 3.45 2.93
0076 779134265 383.496 388.25 383.496 388.25 1 1 1 1 7 3.44 2.93
0076 779134282 382.888 389.001 382.888 389.001 1 1 1 1 7 3.43 2.93
0076 779134298 382.049 389.582 382.049 389.582 1 1 1 1 7 3.43 2.93
0076 779134315 382.134 390.744 382.134 390.744 1 1 1 1 7 3.43 2.93
0076 779134332 381.385 392.271 381.385 392.271 1 1 1 1 7 3.44 2.92
0076 779134348 380.612 392.729 380.612 392.729 1 1 1 1 7 3.45 2.92
0076 779134365 380.543 394.074 380.543 394.074 1 1 1 1 7 3.46 2.91
0076 779134398 379.767 396.112 379.767 396.112 1 1 1 1 7 3.48 2.91
0076 779134415 378.977 396.959 378.977 396.959 1 1 1 1 7 3.48 2.91
0076 779134432 378.177 398.905 378.177 398.905 1 1 1 1 7 3.49 2.92
0076 779134448 392.316 400.172 392.316 400.172 1 2 1 2 7 3.5 2.92
0076 779134482 528.835 400.666 528.835 400.666 2 10 2 10 7 3.49 2.92
0076 779134498 533.099 400.976 533.099 400.976 2 11 2 11 7 3.49 2.92
0076 779134515 533.988 401.185 533.988 401.185 2 11 2 11 7 3.49 2.92
0076 779134532 535.047 401.571 535.047 401.571 2 11 2 11 7 3.49 2.92
0076 779134548 535.155 401.804 535.155 401.804 2 11 2 11 7 3.48 2.91
0076 779134565 535.761 403.277 535.761 403.277 2 11 2 11 7 3.48 2.91
0076 779134582 536.173 404.427 536.173 404.427 2 11 2 11 7 3.48 2.91
0076 779134598 536.193 404.512 536.193 404.512 2 11 2 11 7 3.47 2.9
0076 779134615 536.185 405.449 536.185 405.449 2 11 2 11 7 3.47 2.89
0076 779134632 536.483 405.471 536.483 405.471 2 11 2 11 7 3.47 2.88
0076 779134648 535.226 407.188 535.226 407.188 2 11 2 11 7 3.47 2.88
0076 779134665 526.266 408.985 526.266 408.985 2 10 2 10 7 3.48 2.87
0076 779134682 521.817 410.255 521.817 410.255 2 10 2 10 7 3.48 2.87
0076 779134715 516.791 410.3 516.791 410.3 2 10 2 10 7 3.48 2.86
0076 779134748 513.553 410.404 513.553 410.404 2 9 2 9 7 3.48 2.86
0076 779134765 508.381 410.281 508.381 410.281 2 9 2 9 7 3.48 2.86
0076 779134798 508.412 409.709 508.412 409.709 2 9 2 9 7 3.49 2.86
0076 779134815 505.895 408.908 505.895 408.908 2 9 2 9 7 3.49 2.86
0076 779134832 501.31 406.962 501.31 406.962 2 9 2 9 7 3.49 2.86
0076 779134848 510.77 406.746 510.77 406.746 2 9 2 9 7 3.49 2.87
0076 779134865 695.114 407.757 695.114 407.757 4 21 4 21 7 3.49 2.88
0076 779134898 706.501 405.849 706.501 405.849 4 21 4 21 7 3.49 2.89
0076 779134915 709.636 404.948 709.636 404.948 4 22 4 22 7 3.5 2.9
0076 779134932 710.571 403.376 710.571 403.376 4 22 4 22 7 3.5 2.9
0076 779134949 710.795 402.543 710.795 402.543 4 22 4 22 7 3.51 2.91
0076 779134965 711.101 401.88 711.101 401.88 4 22 4 22 7 3.52 2.91
0076 779134982 712.342 401.552 712.342 401.552 4 22 4 22 7 3.53 2.91
0076 779134999 712.814 401.092 712.814 401.092 4 22 4 22 7 3.54 2.92
0076 779135015 712.806 400.633 712.806 400.633 4 22 4 22 7 3.54 2.92
0076 779135049 712.49 402.898 712.49 402.898 4 22 4 22 7 3.57 2.93
0076 779135065 711.934 403.301 711.934 403.301 4 22 4 22 7 3.59 2.94
0076 779135099 873.239 406.429 873.239 406.429 6 32 6 32 7 3.6 2.96
0076 779135115 875.588 409.242 875.588 409.242 6 32 6 32 7 3.61 2.97
0076 779135132 878.462 412.976 878.462 412.976 6 32 6 32 7 3.61 2.98
0076 779135149 881.394 414.158 881.394 414.158 6 32 6 32 7 3.62 2.99
0076 779135165 880.157 415.02 880.157 415.02 6 32 6 32 7 3.61 3
0076 779135199 881.2 417.842 881.2 417.842 6 32 6 32 7 3.62 3.01
0076 779135215 882.031 420.204 882.031 420.204 6 32 6 32 7 3.62 3
0076 779135232 880.924 421.527 880.924 421.527 6 32 6 32 7 3.62 3
0076 779135265 880.73 423.092 880.73 423.092 6 32 6 32 7 3.61 3
0076 779135282 880.786 424.667 880.786 424.667 6 32 6 32 7 3.62 3
0076 779135299 881.618 424.027 881.618 424.027 6 32 6 32 7 3.61 3
0076 779135349 880.517 423.116 880.517 423.116 6 32 6 32 7 3.61 3
0076 779135365 879.053 422.656 879.053 422.656 6 32 6 32 7 3.6 3.01
0076 779135382 879.055 421.943 879.055 421.943 6 32 6 32 7 3.59 3
0076 779135399 882.062 421.794 882.062 421.794 6 32 6 32 7 3.59 3.01
0076 779135415 1104.14 575.662 1104.14 575.662 0 0 0 0 7 3.59 3.02
0076 779135432 1162.29 612.765 1162.29 612.765 0 0 0 0 7 3.59 3.03
0076 779135449 1164.25 612.096 1164.25 612.096 0 0 0 0 7 3.58 3.04
0076 779135465 1161.21 612.128 1161.21 612.128 0 0 0 0 7 3.57 3.04
0076 779135499 1164.37 610.804 1164.37 610.804 0 0 0 0 7 3.57 3.04
0076 779135515 1164.47 613.654 1164.47 613.654 0 0 0 0 7 3.58 3.04
0076 779135532 1165.65 614.515 1165.65 614.515 0 0 0 0 7 3.58 3.03
0076 779135549 1166.55 614.615 1166.55 614.615 0 0 0 0 7 3.58 3.03
0076 779135565 1167.82 615.602 1167.82 615.602 0 0 0 0 7 3.57 3.03
0076 779135599 1169.65 613.313 1169.65 613.313 0 0 0 0 7 3.57 3.03
0076 779135615 1171.25 614.342 1171.25 614.342 0 0 0 0 7 3.57 3.04
0076 779135649 1171.51 616.51 1171.51 616.51 0 0 0 0 7 3.57 3.04
0076 779135666 1171.64 616.983 1171.64 616.983 0 0 0 0 7 3.57 3.04
0076 779135682 1172.84 617.48 1172.84 617.48 0 0 0 0 7 3.57 3.03
0076 779135699 1173.18 618.203 1173.18 618.203 0 0 0 0 7 3.57 3.02
0076 779135715 1173.12 619.545 1173.12 619.545 0 0 0 0 7 3.57 3.02
0076 779135732 1174.5 619.229 1174.5 619.229 0 0 0 0 7 3.56 3.01
0076 779135749 1173.11 616.841 1173.11 616.841 0 0 0 0 7 3.55 3.02
0076 779135766 1173.57 616.558 1173.57 616.558 0 0 0 0 7 3.55 3.01
0076 779135816 1173.56 615.053 1173.56 615.053 0 0 0 0 7 3.54 3
0076 779135832 1173.68 614.572 1173.68 614.572 0 0 0 0 7 3.54 2.99
0076 779135866 1173.44 613.22 1173.44 613.22 0 0 0 0 7 3.53 2.97
0076 779135899 1173.45 612.05 1173.45 612.05 0 0 0 0 7 3.52 2.96
0076 779135916 1173.54 609.935 1173.54 609.935 0 0 0 0 7 3.51 2.95
0076 779135932 1173 608.168 1173 608.168 0 0 0 0 7 3.5 2.94
0076 779135949 1172.74 607.254 1172.74 607.254 0 0 0 0 7 3.5 2.94
0076 779135966 1172.69 606.451 1172.69 606.451 0 0 0 0 7 3.5 2.93
0076 779135982 1171.61 606.086 1171.61 606.086 0 0 0 0 7 3.5 2.93
0076 779135999 1171.72 607.183 1171.72 607.183 0 0 0 0 7 3.5 2.93
0076 779136016 1171.17 606.594 1171.17 606.594 0 0 0 0 7 3.5 2.93
0076 779136032 1170.27 607.118 1170.27 607.118 0 0 0 0 7 3.5 2.93
0076 779136049 1168.73 607.564 1168.73 607.564 0 0 0 0 7 3.49 2.94
0076 779136066 1167.2 607.593 1167.2 607.593 0 0 0 0 7 3.49 2.95
0076 779136099 1166.19 608.112 1166.19 608.112 0 0 0 0 7 3.5 2.95
0076 779136116 1165.93 608.47 1165.93 608.47 0 0 0 0 7 3.5 2.96
0076 779136149 1165.45 607.517 1165.45 607.517 0 0 0 0 7 3.5 2.97
0076 779136166 1165.04 607.338 1165.04 607.338 0 0 0 0 7 3.5 2.97
0076 779136182 1164.84 605.905 1164.84 605.905 0 0 0 0 7 3.5 2.97
0076 779136199 1164.86 606.27 1164.86 606.27 0 0 0 0 7 3.5 2.96
0076 779136216 1164.43 604.962 1164.43 604.962 0 0 0 0 7 3.5 2.96
0076 779136233 1164.4 606.739 1164.4 606.739 0 0 0 0 7 3.5 2.96
0076 779136249 1164.47 607.555 1164.47 607.555 0 0 0 0 7 3.49 2.96
0076 779136266 1165.43 608.433 1165.43 608.433 0 0 0 0 7 3.49 2.96
0076 779136282 1166.25 609.532 1166.25 609.532 0 0 0 0 7 3.49 2.97
0076 779136299 1167.14 611.067 1167.14 611.067 0 0 0 0 7 3.48 2.97
0076 779136316 1166.73 612.052 1166.73 612.052 0 0 0 0 7 3.49 2.96
0076 779136332 1167.3 612.196 1167.3 612.196 0 0 0 0 7 3.49 2.97
0076 779136366 1167.72 612.008 1167.72 612.008 0 0 0 0 7 3.48 2.98
0076 779136400 1167.6 612.842 1167.6 612.842 0 0 0 0 7 3.48 2.97
0076 779136416 1167.39 612.986 1167.39 612.986 0 0 0 0 7 3.49 2.97
0076 779136433 1168.59 614 1168.59 614 0 0 0 0 7 3.5 2.97
0076 779136449 1168.39 613.208 1168.39 613.208 0 0 0 0 7 3.5 2.97
0076 779136466 1169.27 611.882 1169.27 611.882 0 0 0 0 7 3.51 2.97
0076 779136483 1169.91 610.744 1169.91 610.744 0 0 0 0 7 3.51 2.98
0076 779136499 1170.51 609.522 1170.51 609.522 0 0 0 0 7 3.52 2.99
0076 779136516 1170.67 608.345 1170.67 608.345 0 0 0 0 7 3.52 2.99
0076 779136533 1171.47 607.417 1171.47 607.417 0 0 0 0 7 3.53 3
0076 779136549 1171.31 607.21 1171.31 607.21 0 0 0 0 7 3.53 2.99
0076 779136566 1172.02 607.744 1172.02 607.744 0 0 0 0 7 3.54 3.01
0076 779136583 1172.44 608.238 1172.44 608.238 0 0 0 0 7 3.54 3.02
0076 779136599 1173.2 608.185 1173.2 608.185 0 0 0 0 7 3.54 3.03
0076 779136616 1173.69 607.539 1173.69 607.539 0 0 0 0 7 3.55 3.05
0076 779136633 1175.55 607.417 1175.55 607.417 0 0 0 0 7 3.56 3.05
0076 779136666 1175.32 607.122 1175.32 607.122 0 0 0 0 7 3.57 3.06
0076 779136683 1175.09 606.718 1175.09 606.718 0 0 0 0 7 3.58 3.06
0076 779136699 1174.8 607.508 1174.8 607.508 0 0 0 0 7 3.59 3.06
0076 779136716 1174.5 607.767 1174.5 607.767 0 0 0 0 7 3.6 3.07
0076 779136733 1173.69 608.16 1173.69 608.16 0 0 0 0 7 3.6 3.07
0076 779136766 1174.47 608.98 1174.47 608.98 0 0 0 0 7 3.6 3.07
0076 779136783 1173.17 609.628 1173.17 609.628 0 0 0 0 7 3.6 3.07
0076 779136799 1172.76 609.465 1172.76 609.465 0 0 0 0 7 3.6 3.06
0076 779136816 1172.65 609.911 1172.65 609.911 0 0 0 0 7 3.6 3.05
0076 779136833 1171.79 610.007 1171.79 610.007 0 0 0 0 7 3.59 3.03
0076 779136849 1170.04 609.77 1170.04 609.77 0 0 0 0 7 3.58 3.02
0076 779136866 1169.94 610.197 1169.94 610.197 0 0 0 0 7 3.57 3.03
0076 779136916 1169.47 611.022 1169.47 611.022 0 0 0 0 7 3.57 3.03
0076 779136966 1170.34 611.994 1170.34 611.994 0 0 0 0 7 3.55 3.03
0076 779136999 1171.96 612.488 1171.96 612.488 0 0 0 0 7 3.56 3.04
0076 779137016 1174.05 611.894 1174.05 611.894 0 0 0 0 7 3.54 3.03
0076 779137033 1175.08 611.928 1175.08 611.928 0 0 0 0 7 3.53 3.02
0076 779137049 1175.22 611.552 1175.22 611.552 0 0 0 0 7 3.51 3.01
0076 779137066 1178.02 610.914 1178.02 610.914 0 0 0 0 7 3.5 3
0084 ¿Qué era inevitable? -> Discusión
0087 779144820 400.331 400.278 400.331 400.278 1 1 1 1 6 3.56 2.95
0087 779144853 400.514 400.655 400.514 400.655 1 1 1 1 6 3.55 2.95
0087 779144870 401.546 400.008 401.546 400.008 1 1 1 1 6 3.56 2.96
0087 779144886 401.583 400 401.583 400 1 1 1 1 6 3.56 2.95
0087 779144920 401.797 399.914 401.797 399.914 1 1 1 1 6 3.57 2.95
0087 779144936 400.364 399.392 400.364 399.392 1 1 1 1 6 3.56 2.95
0087 779144953 401.037 397.971 401.037 397.971 1 1 1 1 6 3.57 2.95
0087 779144970 400.696 396.801 400.696 396.801 1 1 1 1 6 3.57 2.94
0087 779144986 400.77 396.524 400.77 396.524 1 1 1 1 6 3.56 2.93
0087 779145003 400.215 396.905 400.215 396.905 1 1 1 1 6 3.56 2.94
0087 779145020 401.64 396.478 401.64 396.478 1 1 1 1 6 3.57 2.94
0087 779145036 402.32 396.346 402.32 396.346 1 1 1 1 6 3.56 2.93
0087 779145070 404.561 395.311 404.561 395.311 1 1 1 1 6 3.55 2.93
0087 779145086 426.405 394.701 426.405 394.701 1 2 1 2 6 3.55 2.93
0087 779145103 430.505 394.153 430.505 394.153 1 3 1 3 6 3.54 2.92
0087 779145120 444.84 393.455 444.84 393.455 1 4 1 4 6 3.54 2.93
0087 779145137 446.696 393.415 446.696 393.415 1 4 1 4 6 3.53 2.93
0087 779145153 446.842 394.275 446.842 394.275 1 4 1 4 6 3.53 2.93
0087 779145170 455.427 395.494 455.427 395.494 1 4 1 4 6 3.53 2.92
0087 779145187 456.887 396.041 456.887 396.041 1 4 1 4 6 3.53 2.92
0087 779145203 459.043 397.134 459.043 397.134 1 5 1 5 6 3.52 2.9
0087 779145220 459.861 398.681 459.861 398.681 1 5 1 5 6 3.51 2.9
0087 779145237 530.747 399.111 530.747 399.111 2 9 2 9 6 3.5 2.9
0087 779145253 530.231 400.259 530.231 400.259 2 9 2 9 6 3.49 2.89
0087 779145270 541.87 402.051 541.87 402.051 2 10 2 10 6 3.48 2.88
0087 779145287 538.208 401.699 538.208 401.699 2 9 2 9 6 3.48 2.88
0087 779145303 542.569 402.374 542.569 402.374 2 10 2 10 6 3.47 2.88
0087 779145320 544.27 403.373 544.27 403.373 2 10 2 10 6 3.47 2.87
0087 779145337 543.021 403.695 543.021 403.695 2 10 2 10 6 3.46 2.87
0087 779145370 544.774 404.117 544.774 404.117 2 10 2 10 6 3.46 2.86
0087 779145420 566.311 405.016 566.311 405.016 2 11 2 11 6 3.45 2.87
0087 779145437 566.525 407.674 566.525 407.674 2 11 2 11 6 3.45 2.86
0087 779145453 577.211 408.127 577.211 408.127 2 12 2 12 6 3.44 2.85
0087 779145470 580.318 410.007 580.318 410.007 2 12 2 12 6 3.44 2.86
0087 779145487 586.441 410.594 586.441 410.594 2 12 2 12 6 3.43 2.86
0087 779145503 588.447 409.967 588.447 409.967 2 13 2 13 6 3.43 2.86
0087 779145520 590.21 409.537 590.21 409.537 2 13 2 13 6 3.43 2.86
0087 779145537 593.08 408.384 593.08 408.384 2 13 2 13 6 3.42 2.86
0087 779145553 594.543 407.206 594.543 407.206 2 13 2 13 6 3.42 2.85
0087 779145570 595.212 405.444 595.212 405.444 2 13 2 13 6 3.41 2.85
0087 779145587 596.712 405.373 596.712 405.373 2 13 2 13 6 3.41 2.84
0087 779145603 604.96 405.889 604.96 405.889 2 14 2 14 6 3.41 2.84
0087 779145620 614.254 402.915 614.254 402.915 2 14 2 14 6 3.41 2.84
0087 779145637 620.511 402.243 620.511 402.243 2 15 2 15 6 3.41 2.84
0087 779145670 623.392 400.897 623.392 400.897 2 15 2 15 6 3.39 2.84
0087 779145687 628.612 400.353 628.612 400.353 2 15 2 15 6 3.4 2.84
0087 779145721 656.244 401.344 656.244 401.344 3 17 3 17 6 3.4 2.84
0087 779145737 709.434 401.708 709.434 401.708 3 20 3 20 6 3.39 2.85
0087 779145753 713.962 402.909 713.962 402.909 3 20 3 20 6 3.39 2.85
0087 779145770 723.629 403.468 723.629 403.468 4 21 4 21 6 3.39 2.85
0087 779145787 730.572 404.623 730.572 404.623 4 21 4 21 6 3.38 2.84
0087 779145803 727.269 404.759 727.269 404.759 4 21 4 21 6 3.38 2.84
0087 779145820 728.961 404.479 728.961 404.479 4 21 4 21 6 3.37 2.84
0087 779145837 729.712 405.449 729.712 405.449 4 21 4 21 6 3.37 2.84
0087 779145870 733.531 405.526 733.531 405.526 4 22 4 22 6 3.36 2.83
0087 779145887 735.74 406.533 735.74 406.533 4 22 4 22 6 3.36 2.83
0087 779145903 825.526 407.941 825.526 407.941 5 27 5 27 6 3.36 2.83
0087 779145920 831.671 408.462 831.671 408.462 5 28 5 28 6 3.35 2.82
0087 779145937 835.345 410.34 835.345 410.34 5 28 5 28 6 3.34 2.81
0087 779145953 831.486 411.566 831.486 411.566 5 28 5 28 6 3.33 2.81
0087 779145970 829.749 411.632 829.749 411.632 5 28 5 28 6 3.32 2.81
0087 779145987 830.259 410.858 830.259 410.858 5 28 5 28 6 3.32 2.81
0087 779146004 831.432 409.113 831.432 409.113 5 28 5 28 6 3.32 2.81
0087 779146020 831.856 408.077 831.856 408.077 5 28 5 28 6 3.32 2.81
0087 779146037 833.764 407.497 833.764 407.497 5 28 5 28 6 3.3 2.81
0087 779146055 834.501 408.579 834.501 408.579 5 28 5 28 6 3.3 2.81
0087 779146070 835.073 407.818 835.073 407.818 5 28 5 28 6 3.3 2.8
0087 779146087 835.222 411.038 835.222 411.038 5 28 5 28 6 3.3 2.8
0087 779146120 835.722 414.746 835.722 414.746 5 28 5 28 6 3.3 2.79
0087 779146137 842.824 443.765 842.824 443.765 5 28 5 28 6 3.28 2.68
0087 779146154 648.59 766.434 648.59 766.434 3 16 3 16 6 0 2.82
0087 779146220 1270.62 695.553 1270.62 695.553 0 0 0 0 6 3.19 2.82
0087 779146254 1179.92 610.525 1179.92 610.525 0 0 0 0 6 3.21 2.83
0093 779146921 325.511 383.204 325.511 383.204 0 0 0 0 8 3.18 2.71
0093 779146937 326.397 383.062 326.397 383.062 0 0 0 0 8 3.18 2.71
0093 779146987 327.396 382.044 327.396 382.044 0 0 0 0 8 3.18 2.7
0093 779147037 326.155 380.432 326.155 380.432 0 0 0 0 8 3.18 2.69
0093 779147071 328.308 377.96 328.308 377.96 0 0 0 0 8 3.18 2.69
0093 779147087 331.14 374.089 331.14 374.089 0 0 0 0 8 3.18 2.69
0093 779147104 332.27 373.697 332.27 373.697 0 0 0 0 8 3.18 2.7
0093 779147121 333.077 371.659 333.077 371.659 0 0 0 0 8 3.18 2.7
0093 779147138 334.236 371.412 334.236 371.412 0 0 0 0 8 3.19 2.69
0093 779147154 354.907 375.636 354.907 375.636 1 1 1 1 8 3.2 2.7
0093 779147171 365.729 378.861 365.729 378.861 1 2 1 2 8 3.22 2.7
0093 779147187 377.668 381.003 377.668 381.003 1 3 1 3 8 3.22 2.71
0093 779147204 383.991 387.928 383.991 387.928 1 3 1 3 8 3.23 2.71
0093 779147221 386.742 392.088 386.742 392.088 1 3 1 3 8 3.22 2.71
0093 779147237 391.053 392.629 391.053 392.629 2 4 2 4 8 3.23 2.71
0093 779147254 392.318 397.038 392.318 397.038 2 4 2 4 8 3.23 2.71
0093 779147271 395.324 395.117 395.324 395.117 2 4 2 4 8 3.23 2.72
0093 779147287 395.646 395.652 395.646 395.652 2 4 2 4 8 3.24 2.71
0093 779147321 396.18 396.153 396.18 396.153 2 4 2 4 8 3.25 2.72
0093 779147337 419.33 398.125 419.33 398.125 2 6 2 6 8 3.26 2.72
0093 779147354 501.473 396.741 501.473 396.741 3 11 3 11 8 3.26 2.72
0093 779147388 500.838 395.896 500.838 395.896 3 11 3 11 8 3.26 2.73
0093 779147404 512.99 395.315 512.99 395.315 3 11 3 11 8 3.27 2.73
0093 779147421 519.966 394.07 519.966 394.07 3 12 3 12 8 3.27 2.74
0093 779147437 522.607 393.484 522.607 393.484 3 12 3 12 8 3.27 2.73
0093 779147471 519.079 391.844 519.079 391.844 3 12 3 12 8 3.25 2.73
0093 779147504 516.861 393.154 516.861 393.154 3 12 3 12 8 3.24 2.74
0093 779147538 437.693 394.408 437.693 394.408 2 7 2 7 8 3.25 2.74
0093 779147588 416.592 394.979 416.592 394.979 2 5 2 5 8 3.24 2.74
0093 779147621 416.523 395.018 416.523 395.018 2 5 2 5 8 3.25 2.75
0093 779147638 420.5 395.886 420.5 395.886 2 6 2 6 8 3.26 2.76
0093 779147654 421.178 395.514 421.178 395.514 2 6 2 6 8 3.27 2.75
0093 779147671 420.638 395.165 420.638 395.165 2 6 2 6 8 3.28 2.75
0093 779147688 419.907 393.428 419.907 393.428 2 6 2 6 8 3.29 2.75
0093 779147704 418.646 391.866 418.646 391.866 2 5 2 5 8 3.29 2.75
0093 779147721 417.142 391.295 417.142 391.295 2 5 2 5 8 3.29 2.75
0093 779147738 416.446 390.546 416.446 390.546 2 5 2 5 8 3.29 2.77
0093 779147754 416.689 388.897 416.689 388.897 2 5 2 5 8 3.29 2.78
0093 779147771 416.898 387.255 416.898 387.255 2 5 2 5 8 3.29 2.78
0093 779147788 418.325 385.429 418.325 385.429 2 5 2 5 8 3.29 2.78
0093 779147804 423.706 385.606 423.706 385.606 2 6 2 6 8 3.3 2.78
0093 779147838 423.686 384.951 423.686 384.951 2 6 2 6 8 3.29 2.79
0093 779147854 426.53 385.593 426.53 385.593 2 6 2 6 8 3.29 2.79
0093 779147871 427.662 386.237 427.662 386.237 2 6 2 6 8 3.29 2.79
0093 779147888 431.172 388.524 431.172 388.524 2 6 2 6 8 3.28 2.8
0093 779147921 404.82 391.005 404.82 391.005 2 5 2 5 8 3.3 2.78
0093 779147938 399.924 391.642 399.924 391.642 2 4 2 4 8 3.32 2.78
0093 779147954 384.724 392.28 384.724 392.28 1 3 1 3 8 3.33 2.78
0093 779147971 381.333 394.009 381.333 394.009 1 3 1 3 8 3.34 2.78
0093 779147988 378.098 393.107 378.098 393.107 1 3 1 3 8 3.35 2.78
0093 779148004 377.986 393.988 377.986 393.988 1 3 1 3 8 3.35 2.78
0093 779148038 375.245 393.063 375.245 393.063 1 3 1 3 8 3.36 2.78
0093 779148055 377.146 392.179 377.146 392.179 1 3 1 3 8 3.36 2.79
0093 779148071 376.892 391.666 376.892 391.666 1 3 1 3 8 3.37 2.8
0093 779148088 376.837 390.127 376.837 390.127 1 3 1 3 8 3.38 2.8
0093 779148104 377.065 388.309 377.065 388.309 1 3 1 3 8 3.38 2.81
0093 779148138 429.638 385.486 429.638 385.486 2 6 2 6 8 3.39 2.8
0093 779148188 549.553 385.318 549.553 385.318 3 14 3 14 8 3.39 2.8
0093 779148205 551.326 385.776 551.326 385.776 3 14 3 14 8 3.38 2.81
0093 779148238 553.845 384.809 553.845 384.809 3 14 3 14 8 3.38 2.81
0093 779148255 555.959 385.711 555.959 385.711 3 14 3 14 8 3.37 2.81
0093 779148271 557.925 386.924 557.925 386.924 3 14 3 14 8 3.37 2.81
0093 779148288 557.087 387.044 557.087 387.044 3 14 3 14 8 3.37 2.82
0093 779148305 556.087 388.131 556.087 388.131 3 14 3 14 8 3.37 2.82
0093 779148321 555.2 389.551 555.2 389.551 3 14 3 14 8 3.37 2.83
0093 779148338 555.672 390.412 555.672 390.412 3 14 3 14 8 3.38 2.84
0093 779148355 555.857 391.91 555.857 391.91 3 14 3 14 8 3.37 2.85
0093 779148405 556.337 393.124 556.337 393.124 3 14 3 14 8 3.38 2.85
0093 779148438 632.245 394.624 632.245 394.624 4 19 4 19 8 3.38 2.85
0093 779148455 730.65 395.974 730.65 395.974 5 25 5 25 8 3.39 2.86
0093 779148471 750.831 396.826 750.831 396.826 5 26 5 26 8 3.39 2.87
0093 779148488 759.374 398.783 759.374 398.783 5 27 5 27 8 3.39 2.88
0093 779148505 763.23 399.116 763.23 399.116 5 27 5 27 8 3.39 2.89
0093 779148521 766.529 399.48 766.529 399.48 5 27 5 27 8 3.39 2.9
0093 779148538 767.676 399.355 767.676 399.355 5 27 5 27 8 3.39 2.9
0093 779148555 767.016 398.086 767.016 398.086 5 27 5 27 8 3.39 2.89
0093 779148571 765.222 398.233 765.222 398.233 5 27 5 27 8 3.4 2.88
0093 779148588 765.318 397.923 765.318 397.923 5 27 5 27 8 3.4 2.88
0093 779148605 766.435 398.623 766.435 398.623 5 27 5 27 8 3.4 2.87
0093 779148621 765.226 398.647 765.226 398.647 5 27 5 27 8 3.41 2.86
0093 779148638 767.437 398.974 767.437 398.974 5 27 5 27 8 3.41 2.87
0093 779148655 767.703 398.976 767.703 398.976 5 27 5 27 8 3.4 2.86
0093 779148688 765.267 399.606 765.267 399.606 5 27 5 27 8 3.4 2.86
0093 779148705 763.902 400.284 763.902 400.284 5 27 5 27 8 3.39 2.86
0093 779148738 762.886 402.183 762.886 402.183 5 27 5 27 8 3.38 2.86
0093 779148755 761.215 403.373 761.215 403.373 5 27 5 27 8 3.36 2.87
0093 779148772 759.307 405.809 759.307 405.809 5 27 5 27 8 3.34 2.88
0093 779148788 756.158 406.679 756.158 406.679 5 27 5 27 8 3.34 2.88
0093 779148805 753.062 408.053 753.062 408.053 5 26 5 26 8 3.35 2.88
0093 779148821 751.486 408.96 751.486 408.96 5 26 5 26 8 3.35 2.87
