suj,trial_id,is_trial,trial_name,trial_type,response,dur,ojoDI,blink,amp_sacada,pupila,gaze,nf,fixX,fixY,targetSide,tX1,tY1,tX2,tY2,tX3,tY3,score
2019_04_01_19_40_15,13,0,13-trial-same-22,N/A,N/A,181,0,0,0.948149,2.99805,1565,17,970.964,425.929,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,13,0,13-trial-same-22,N/A,N/A,81,0,0,5.14323,2.98816,1565,17,1177.23,361.769,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,13,0,13-trial-same-22,N/A,N/A,74,0,0,0.946284,2.9952,1565,17,1182,322.417,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,13,0,13-trial-same-22,N/A,N/A,114,0,0,12.6798,3.02838,1565,17,719.889,601.722,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,13,0,13-trial-same-22,N/A,N/A,168,0,0,0.854537,2.99715,1565,17,754,612.577,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,13,0,13-trial-same-22,N/A,N/A,80,0,0,1.03793,3.06249,1565,17,756.231,656,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,13,0,13-trial-same-22,N/A,N/A,94,0,0,11.3499,3.2265,1565,17,1165.27,401.533,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,13,0,13-trial-same-22,N/A,N/A,115,0,0,0.332692,3.22152,1565,17,1151.94,397.444,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,13,0,13-trial-same-22,N/A,N/A,54,0,0,0.721273,3.1576,1565,17,1146.22,427.111,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,13,0,13-trial-same-22,N/A,N/A,73,0,0,1.96763,3.17107,1565,17,1145.25,344.667,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,13,0,13-trial-same-22,N/A,N/A,54,0,0,8.45059,3.18875,1565,17,825.556,502.556,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,13,0,13-trial-same-22,N/A,N/A,54,0,0,0.493879,3.17282,1565,17,823.222,482,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,13,0,13-trial-same-22,N/A,N/A,47,0,0,0.200852,3.15184,1565,17,830.25,486.625,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,13,0,13-trial-same-22,N/A,N/A,74,0,0,8.21862,3.24588,1565,17,1164.42,394.5,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,13,0,13-trial-same-22,N/A,N/A,80,0,0,0.249723,3.23771,1565,17,1174,398.692,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,13,0,13-trial-same-22,N/A,N/A,154,0,0,2.57356,3.19393,1565,17,1191.75,292.292,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,13,0,13-trial-same-22,N/A,N/A,54,1,0,0,3.00002,1716,19,961.333,431,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,13,0,13-trial-same-22,N/A,N/A,47,1,0,1.17662,2.90616,1716,19,926.625,466,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,13,0,13-trial-same-22,N/A,N/A,141,1,0,0.818136,2.90751,1716,19,958.409,453.182,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,13,0,13-trial-same-22,N/A,N/A,80,1,0,5.54529,2.98733,1716,19,1181,384.308,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,13,0,13-trial-same-22,N/A,N/A,74,1,0,0.804716,2.93633,1716,19,1196.58,354.417,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,13,0,13-trial-same-22,N/A,N/A,47,1,0,12.1667,3.04803,1716,19,733.875,586,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,13,0,13-trial-same-22,N/A,N/A,181,1,0,0.547741,3.05415,1716,19,715.893,571.75,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,13,0,13-trial-same-22,N/A,N/A,134,1,0,1.18706,3.1321,1716,19,739.667,615.429,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,13,0,13-trial-same-22,N/A,N/A,54,1,0,10.7728,3.18553,1716,19,1137.78,391.778,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,13,0,13-trial-same-22,N/A,N/A,54,1,0,0.874055,3.22608,1716,19,1115,420.444,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,13,0,13-trial-same-22,N/A,N/A,127,1,0,0.766847,3.21839,1716,19,1142.8,404.35,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,13,0,13-trial-same-22,N/A,N/A,60,1,0,0.760393,3.14378,1716,19,1156.3,433.2,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,13,0,13-trial-same-22,N/A,N/A,73,1,0,1.24911,3.16046,1716,19,1151.58,381.083,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,13,0,13-trial-same-22,N/A,N/A,54,1,0,7.98957,3.22368,1716,19,834.667,495.222,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,13,0,13-trial-same-22,N/A,N/A,134,1,0,0.485385,3.25893,1716,19,816.381,486.333,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,13,0,13-trial-same-22,N/A,N/A,61,1,0,8.92303,3.18758,1716,19,1183.7,402.3,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,13,0,13-trial-same-22,N/A,N/A,100,1,0,0.464595,3.20415,1716,19,1192.19,419.813,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,13,0,13-trial-same-22,N/A,N/A,187,1,0,1.3352,3.15669,1716,19,1222.97,373.103,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,13,0,13-trial-same-22,N/A,N/A,54,1,0,11.7207,3.22743,1716,19,755.222,543.778,181,613,1061,1125,677,0,0,29
2019_04_01_19_40_15,13,1,13-trial-same-22,same,D,73,0,0,0,3.03235,569,6,772.917,425.25,181,613,869,1125,1061,0,0,29
2019_04_01_19_40_15,13,1,13-trial-same-22,same,D,87,0,0,0.166369,3.03561,569,6,770.143,418.857,181,613,869,1125,1061,0,0,29
2019_04_01_19_40_15,13,1,13-trial-same-22,same,D,100,0,0,1.67456,3.02707,569,6,768.5,489,181,613,869,1125,1061,0,0,29
2019_04_01_19_40_15,13,1,13-trial-same-22,same,D,128,0,0,9.99193,3.11027,569,6,1168.55,625.9,181,613,869,1125,1061,0,0,29
2019_04_01_19_40_15,13,1,13-trial-same-22,same,D,134,0,0,1.3129,3.07946,569,6,1149.29,574.381,181,613,869,1125,1061,0,0,29
2019_04_01_19_40_15,13,1,13-trial-same-22,same,D,47,0,0,1.27374,3.11219,569,6,1190,608.875,181,613,869,1125,1061,0,0,29
2019_04_01_19_40_15,13,1,13-trial-same-22,same,D,134,1,0,0,3.06589,510,4,749.714,452.524,181,613,869,1125,1061,0,0,29
2019_04_01_19_40_15,13,1,13-trial-same-22,same,D,94,1,0,0.709009,3.11978,510,4,748.533,482.2,181,613,869,1125,1061,0,0,29
2019_04_01_19_40_15,13,1,13-trial-same-22,same,D,87,1,0,9.85663,3.05791,510,4,1142.79,618,181,613,869,1125,1061,0,0,29
2019_04_01_19_40_15,13,1,13-trial-same-22,same,D,195,1,0,0.260987,3.11993,510,4,1153.6,619.6,181,613,869,1125,1061,0,0,29
2019_04_01_19_40_15,14,0,14-trial-different-23,N/A,N/A,148,0,0,0,2.93236,1529,15,975.87,412.043,181,613,677,1125,677,0,0,29
2019_04_01_19_40_15,14,0,14-trial-different-23,N/A,N/A,61,0,0,0.310793,2.95133,1529,15,982.6,400.9,181,613,677,1125,677,0,0,29
2019_04_01_19_40_15,14,0,14-trial-different-23,N/A,N/A,94,0,0,8.352,2.85298,1529,15,693.8,199.067,181,613,677,1125,677,0,0,29
2019_04_01_19_40_15,14,0,14-trial-different-23,N/A,N/A,155,0,0,0.451877,2.7787,1529,15,697.917,217.542,181,613,677,1125,677,0,0,29
2019_04_01_19_40_15,14,0,14-trial-different-23,N/A,N/A,94,0,0,11.7894,2.82915,1529,15,1198.73,207.933,181,613,677,1125,677,0,0,29
2019_04_01_19_40_15,14,0,14-trial-different-23,N/A,N/A,46,0,0,0.375618,2.83066,1529,15,1208.38,195.5,181,613,677,1125,677,0,0,29
2019_04_01_19_40_15,14,0,14-trial-different-23,N/A,N/A,54,0,0,1.31005,2.83544,1529,15,1190.33,143.667,181,613,677,1125,677,0,0,29
2019_04_01_19_40_15,14,0,14-trial-different-23,N/A,N/A,86,0,0,2.88342,2.81381,1529,15,1199.29,264.214,181,613,677,1125,677,0,0,29
2019_04_01_19_40_15,14,0,14-trial-different-23,N/A,N/A,168,0,0,12.0838,2.64755,1529,15,696.115,160.269,181,613,677,1125,677,0,0,29
2019_04_01_19_40_15,14,0,14-trial-different-23,N/A,N/A,60,0,0,11.0433,2.72143,1529,15,1164.5,159.5,181,613,677,1125,677,0,0,29
2019_04_01_19_40_15,14,0,14-trial-different-23,N/A,N/A,67,0,0,1.25772,2.63542,1529,15,1175.64,211,181,613,677,1125,677,0,0,29
2019_04_01_19_40_15,14,0,14-trial-different-23,N/A,N/A,54,0,0,0.568793,2.60863,1529,15,1198.44,217.889,181,613,677,1125,677,0,0,29
2019_04_01_19_40_15,14,0,14-trial-different-23,N/A,N/A,234,0,0,0.602647,2.7681,1529,15,1222.94,211.806,181,613,677,1125,677,0,0,29
2019_04_01_19_40_15,14,0,14-trial-different-23,N/A,N/A,94,0,0,1.30173,2.82476,1529,15,1168.93,204.267,181,613,677,1125,677,0,0,29
2019_04_01_19_40_15,14,0,14-trial-different-23,N/A,N/A,114,0,0,1.78782,2.76129,1529,15,1226.67,252,181,613,677,1125,677,0,0,29
2019_04_01_19_40_15,14,0,14-trial-different-23,N/A,N/A,114,1,0,0,2.96613,1722,14,952.444,459.111,181,613,677,1125,677,0,0,29
2019_04_01_19_40_15,14,0,14-trial-different-23,N/A,N/A,107,1,0,0.706438,2.96089,1722,14,958.647,430.176,181,613,677,1125,677,0,0,29
2019_04_01_19_40_15,14,0,14-trial-different-23,N/A,N/A,54,1,0,8.33438,2.94467,1722,14,699.111,193,181,613,677,1125,677,0,0,29
2019_04_01_19_40_15,14,0,14-trial-different-23,N/A,N/A,194,1,0,0.819265,2.87876,1722,14,708.533,226,181,613,677,1125,677,0,0,29
2019_04_01_19_40_15,14,0,14-trial-different-23,N/A,N/A,87,1,0,11.922,2.79703,1722,14,1213.29,270.5,181,613,677,1125,677,0,0,29
2019_04_01_19_40_15,14,0,14-trial-different-23,N/A,N/A,60,1,0,1.20522,2.77651,1722,14,1179.7,308.2,181,613,677,1125,677,0,0,29
2019_04_01_19_40_15,14,0,14-trial-different-23,N/A,N/A,181,1,0,1.74827,2.76032,1722,14,1188.96,235.536,181,613,677,1125,677,0,0,29
2019_04_01_19_40_15,14,0,14-trial-different-23,N/A,N/A,67,1,0,0.458121,2.71533,1722,14,1179.91,252.455,181,613,677,1125,677,0,0,29
2019_04_01_19_40_15,14,0,14-trial-different-23,N/A,N/A,148,1,0,11.977,2.70682,1722,14,675.957,180.13,181,613,677,1125,677,0,0,29
2019_04_01_19_40_15,14,0,14-trial-different-23,N/A,N/A,60,1,0,1.28338,2.67239,1722,14,703,226.6,181,613,677,1125,677,0,0,29
2019_04_01_19_40_15,14,0,14-trial-different-23,N/A,N/A,47,1,0,10.2769,2.56739,1722,14,1137.63,247.875,181,613,677,1125,677,0,0,29
2019_04_01_19_40_15,14,0,14-trial-different-23,N/A,N/A,402,1,0,1.70513,2.68707,1722,14,1193.85,291.951,181,613,677,1125,677,0,0,29
2019_04_01_19_40_15,14,0,14-trial-different-23,N/A,N/A,100,1,0,0.987747,2.74562,1722,14,1215.5,256.688,181,613,677,1125,677,0,0,29
2019_04_01_19_40_15,14,0,14-trial-different-23,N/A,N/A,101,1,0,1.04867,2.73978,1722,14,1184.19,287.5,181,613,677,1125,677,0,0,29
2019_04_01_19_40_15,14,1,14-trial-different-23,different,D,107,0,0,0,2.95856,387,5,963.353,475.176,181,613,869,1125,1061,0,0,29
2019_04_01_19_40_15,14,1,14-trial-different-23,different,D,53,0,0,1.18083,2.92668,387,5,1010.33,490.667,181,613,869,1125,1061,0,0,29
2019_04_01_19_40_15,14,1,14-trial-different-23,different,D,80,0,0,8.45008,2.90893,387,5,661.769,415.692,181,613,869,1125,1061,0,0,29
2019_04_01_19_40_15,14,1,14-trial-different-23,different,D,60,0,0,0.527452,2.87719,387,5,661.5,393.6,181,613,869,1125,1061,0,0,29
2019_04_01_19_40_15,14,1,14-trial-different-23,different,D,87,0,0,14.1486,2.9879,387,5,1215.93,635.714,181,613,869,1125,1061,0,0,29
2019_04_01_19_40_15,14,1,14-trial-different-23,different,D,161,1,0,0,3.00596,455,5,964.92,483.2,181,613,869,1125,1061,0,0,29
2019_04_01_19_40_15,14,1,14-trial-different-23,different,D,87,1,0,6.49251,2.94223,455,5,699.643,418.214,181,613,869,1125,1061,0,0,29
2019_04_01_19_40_15,14,1,14-trial-different-23,different,D,53,1,0,0.62947,2.97651,455,5,676.333,405.889,181,613,869,1125,1061,0,0,29
2019_04_01_19_40_15,14,1,14-trial-different-23,different,D,60,1,0,14.2419,2.9241,455,5,1233.9,651.2,181,613,869,1125,1061,0,0,29
2019_04_01_19_40_15,14,1,14-trial-different-23,different,D,94,1,0,0.713095,3.02471,455,5,1234.4,621.333,181,613,869,1125,1061,0,0,29
2019_04_01_19_40_15,15,0,15-trial-same-24,N/A,N/A,94,0,0,0,2.99047,1676,14,998.067,413.2,181,613,869,1125,1061,0,0,29
2019_04_01_19_40_15,15,0,15-trial-same-24,N/A,N/A,101,0,0,1.80499,2.9663,1676,14,931.938,376.5,181,613,869,1125,1061,0,0,29
2019_04_01_19_40_15,15,0,15-trial-same-24,N/A,N/A,81,0,0,5.24449,2.93642,1676,14,713.538,405.308,181,613,869,1125,1061,0,0,29
2019_04_01_19_40_15,15,0,15-trial-same-24,N/A,N/A,60,0,0,12.6811,3.03047,1676,14,1220,592.7,181,613,869,1125,1061,0,0,29
2019_04_01_19_40_15,15,0,15-trial-same-24,N/A,N/A,167,0,0,0.569779,3.01269,1676,14,1233.27,612.538,181,613,869,1125,1061,0,0,29
2019_04_01_19_40_15,15,0,15-trial-same-24,N/A,N/A,94,0,0,0.393242,3.04494,1676,14,1220.13,602.6,181,613,869,1125,1061,0,0,29
2019_04_01_19_40_15,15,0,15-trial-same-24,N/A,N/A,181,0,0,0.818443,3.06047,1676,14,1249.11,620.929,181,613,869,1125,1061,0,0,29
2019_04_01_19_40_15,15,0,15-trial-same-24,N/A,N/A,147,0,0,0.264466,3.0345,1676,14,1239.09,625.652,181,613,869,1125,1061,0,0,29
2019_04_01_19_40_15,15,0,15-trial-same-24,N/A,N/A,174,0,0,0.762012,3.00814,1676,14,1235.93,593.889,181,613,869,1125,1061,0,0,29
2019_04_01_19_40_15,15,0,15-trial-same-24,N/A,N/A,161,0,0,2.3012,3.12565,1676,14,1139.96,584.32,181,613,869,1125,1061,0,0,29
2019_04_01_19_40_15,15,0,15-trial-same-24,N/A,N/A,94,0,0,2.72444,3.0916,1676,14,1248.6,619.533,181,613,869,1125,1061,0,0,29
2019_04_01_19_40_15,15,0,15-trial-same-24,N/A,N/A,60,0,0,0.55268,3.09046,1676,14,1231.9,603.5,181,613,869,1125,1061,0,0,29
2019_04_01_19_40_15,15,0,15-trial-same-24,N/A,N/A,121,0,0,0.78845,3.10908,1676,14,1242.47,572.211,181,613,869,1125,1061,0,0,29
2019_04_01_19_40_15,15,0,15-trial-same-24,N/A,N/A,141,0,0,1.00964,3.11583,1676,14,1254.91,612.636,181,613,869,1125,1061,0,0,29
2019_04_01_19_40_15,15,0,15-trial-same-24,N/A,N/A,94,1,0,0,3.023,1723,16,955.067,436.733,181,613,869,1125,1061,0,0,29
2019_04_01_19_40_15,15,0,15-trial-same-24,N/A,N/A,101,1,0,0.712081,3.00508,1723,16,952.688,407,181,613,869,1125,1061,0,0,29
2019_04_01_19_40_15,15,0,15-trial-same-24,N/A,N/A,60,1,0,6.3019,3.02177,1723,16,687.7,401.9,181,613,869,1125,1061,0,0,29
2019_04_01_19_40_15,15,0,15-trial-same-24,N/A,N/A,74,1,0,0.703881,2.94857,1723,16,701.417,428,181,613,869,1125,1061,0,0,29
2019_04_01_19_40_15,15,0,15-trial-same-24,N/A,N/A,87,1,0,12.4427,3.01636,1723,16,1199.86,606.786,181,613,869,1125,1061,0,0,29
2019_04_01_19_40_15,15,0,15-trial-same-24,N/A,N/A,161,1,0,0.986052,2.9914,1723,16,1218.88,570.12,181,613,869,1125,1061,0,0,29
2019_04_01_19_40_15,15,0,15-trial-same-24,N/A,N/A,101,1,0,1.56878,3.00887,1723,16,1208.75,635.063,181,613,869,1125,1061,0,0,29
2019_04_01_19_40_15,15,0,15-trial-same-24,N/A,N/A,73,1,0,1.21198,2.99993,1723,16,1198.92,585.25,181,613,869,1125,1061,0,0,29
2019_04_01_19_40_15,15,0,15-trial-same-24,N/A,N/A,107,1,0,0.979021,2.96852,1723,16,1237.47,599.235,181,613,869,1125,1061,0,0,29
2019_04_01_19_40_15,15,0,15-trial-same-24,N/A,N/A,67,1,0,1.10692,3.05605,1723,16,1210.82,637.182,181,613,869,1125,1061,0,0,29
2019_04_01_19_40_15,15,0,15-trial-same-24,N/A,N/A,114,1,0,0.657651,2.95794,1723,16,1208.61,609.722,181,613,869,1125,1061,0,0,29
2019_04_01_19_40_15,15,0,15-trial-same-24,N/A,N/A,101,1,0,0.702457,2.97926,1723,16,1237.94,607.313,181,613,869,1125,1061,0,0,29
2019_04_01_19_40_15,15,0,15-trial-same-24,N/A,N/A,54,1,0,3.22929,3.03332,1723,16,1119.44,541.778,181,613,869,1125,1061,0,0,29
2019_04_01_19_40_15,15,0,15-trial-same-24,N/A,N/A,74,1,0,0.642325,3.08959,1723,16,1092.58,543.333,181,613,869,1125,1061,0,0,29
2019_04_01_19_40_15,15,0,15-trial-same-24,N/A,N/A,321,1,0,3.6347,3.10951,1723,16,1241.82,574.49,181,613,869,1125,1061,0,0,29
2019_04_01_19_40_15,15,0,15-trial-same-24,N/A,N/A,134,1,0,0.446227,3.13397,1723,16,1240.62,593.143,181,613,869,1125,1061,0,0,29
2019_04_01_19_40_15,15,1,15-trial-same-24,same,S,127,0,0,0,3.0112,349,4,1054.3,379.5,181,613,677,1125,677,0,0,29
2019_04_01_19_40_15,15,1,15-trial-same-24,same,S,47,0,0,1.04352,2.98244,349,4,1058.63,423,181,613,677,1125,677,0,0,29
2019_04_01_19_40_15,15,1,15-trial-same-24,same,S,54,0,0,5.93303,3.08961,349,4,1244.67,256.889,181,613,677,1125,677,0,0,29
2019_04_01_19_40_15,15,1,15-trial-same-24,same,S,121,0,0,0.0349702,3.06082,349,4,1243.37,256.211,181,613,677,1125,677,0,0,29
2019_04_01_19_40_15,15,1,15-trial-same-24,same,S,121,1,0,0,3.05748,330,4,1034.47,410.158,181,613,677,1125,677,0,0,29
2019_04_01_19_40_15,15,1,15-trial-same-24,same,S,54,1,0,0.967492,3.09931,330,4,1020.56,448.222,181,613,677,1125,677,0,0,29
2019_04_01_19_40_15,15,1,15-trial-same-24,same,S,94,1,0,6.36078,3.00026,330,4,1227.33,278.467,181,613,677,1125,677,0,0,29
2019_04_01_19_40_15,15,1,15-trial-same-24,same,S,61,1,0,0.35735,2.97685,330,4,1218.9,266.1,181,613,677,1125,677,0,0,29
2019_04_01_19_40_15,16,0,16-trial-same-25,N/A,N/A,60,0,0,0,3.09407,1821,18,1028.3,368.2,181,613,869,1125,677,0,0,29
2019_04_01_19_40_15,16,0,16-trial-same-25,N/A,N/A,101,0,0,1.12503,3.09927,1821,18,999.25,405.313,181,613,869,1125,677,0,0,29
2019_04_01_19_40_15,16,0,16-trial-same-25,N/A,N/A,87,0,0,1.44678,3.00204,1821,18,963.929,454.571,181,613,869,1125,677,0,0,29
2019_04_01_19_40_15,16,0,16-trial-same-25,N/A,N/A,47,0,0,5.6027,3.0126,1821,18,740.125,381.5,181,613,869,1125,677,0,0,29
2019_04_01_19_40_15,16,0,16-trial-same-25,N/A,N/A,67,0,0,0.697839,2.98073,1821,18,740.636,352.273,181,613,869,1125,677,0,0,29
2019_04_01_19_40_15,16,0,16-trial-same-25,N/A,N/A,128,0,0,0.844657,3.01819,1821,18,741.25,387.65,181,613,869,1125,677,0,0,29
2019_04_01_19_40_15,16,0,16-trial-same-25,N/A,N/A,61,0,0,10.4837,3.0625,1821,18,1180.6,322.9,181,613,869,1125,677,0,0,29
2019_04_01_19_40_15,16,0,16-trial-same-25,N/A,N/A,133,0,0,1.85421,2.97445,1821,18,1228.9,262.048,181,613,869,1125,677,0,0,29
2019_04_01_19_40_15,16,0,16-trial-same-25,N/A,N/A,101,0,0,1.2061,3.00077,1821,18,1203.44,305.688,181,613,869,1125,677,0,0,29
2019_04_01_19_40_15,16,0,16-trial-same-25,N/A,N/A,47,0,0,1.58588,2.93942,1821,18,1239.88,250.125,181,613,869,1125,677,0,0,29
2019_04_01_19_40_15,16,0,16-trial-same-25,N/A,N/A,107,0,0,0.463458,2.9376,1821,18,1244.35,231.235,181,613,869,1125,677,0,0,29
2019_04_01_19_40_15,16,0,16-trial-same-25,N/A,N/A,93,0,0,10.6731,2.94292,1821,18,799.267,311.733,181,613,869,1125,677,0,0,29
2019_04_01_19_40_15,16,0,16-trial-same-25,N/A,N/A,114,0,0,0.722019,2.88536,1821,18,827,299.667,181,613,869,1125,677,0,0,29
2019_04_01_19_40_15,16,0,16-trial-same-25,N/A,N/A,53,0,0,2.15229,2.91478,1821,18,798.444,385.222,181,613,869,1125,677,0,0,29
2019_04_01_19_40_15,16,0,16-trial-same-25,N/A,N/A,161,0,0,2.51673,2.98585,1821,18,712.6,323.92,181,613,869,1125,677,0,0,29
2019_04_01_19_40_15,16,0,16-trial-same-25,N/A,N/A,234,0,0,0.718035,2.92508,1821,18,716.861,353.694,181,613,869,1125,677,0,0,29
2019_04_01_19_40_15,16,0,16-trial-same-25,N/A,N/A,167,0,0,0.28281,2.87673,1821,18,728.423,351.115,181,613,869,1125,677,0,0,29
2019_04_01_19_40_15,16,0,16-trial-same-25,N/A,N/A,60,0,0,0.350758,2.83519,1821,18,728.9,365.8,181,613,869,1125,677,0,0,29
2019_04_01_19_40_15,16,0,16-trial-same-25,N/A,N/A,47,1,0,0,3.12402,1838,16,998.625,400.25,181,613,869,1125,677,0,0,29
2019_04_01_19_40_15,16,0,16-trial-same-25,N/A,N/A,115,1,0,0.74708,3.07506,1838,16,968.611,409.111,181,613,869,1125,677,0,0,29
2019_04_01_19_40_15,16,0,16-trial-same-25,N/A,N/A,74,1,0,0.932724,3.04548,1838,16,980.75,446.25,181,613,869,1125,677,0,0,29
2019_04_01_19_40_15,16,0,16-trial-same-25,N/A,N/A,60,1,0,5.25574,3.04445,1838,16,778,358.9,181,613,869,1125,677,0,0,29
2019_04_01_19_40_15,16,0,16-trial-same-25,N/A,N/A,54,1,0,1.29821,3.00061,1838,16,724.111,351.556,181,613,869,1125,677,0,0,29
2019_04_01_19_40_15,16,0,16-trial-same-25,N/A,N/A,128,1,0,0.523708,2.97799,1838,16,743,340.4,181,613,869,1125,677,0,0,29
2019_04_01_19_40_15,16,0,16-trial-same-25,N/A,N/A,61,1,0,10.2258,2.91998,1838,16,1175.9,345.8,181,613,869,1125,677,0,0,29
2019_04_01_19_40_15,16,0,16-trial-same-25,N/A,N/A,120,1,0,1.25815,2.88241,1838,16,1201.89,299.947,181,613,869,1125,677,0,0,29
2019_04_01_19_40_15,16,0,16-trial-same-25,N/A,N/A,147,1,0,1.2404,2.86714,1838,16,1190.52,350.652,181,613,869,1125,677,0,0,29
2019_04_01_19_40_15,16,0,16-trial-same-25,N/A,N/A,107,1,0,1.87887,2.82122,1838,16,1255.88,306.765,181,613,869,1125,677,0,0,29
2019_04_01_19_40_15,16,0,16-trial-same-25,N/A,N/A,47,1,0,0.998157,2.84052,1838,16,1264.63,265.875,181,613,869,1125,677,0,0,29
2019_04_01_19_40_15,16,0,16-trial-same-25,N/A,N/A,67,1,0,10.818,2.9545,1838,16,816.455,363.091,181,613,869,1125,677,0,0,29
2019_04_01_19_40_15,16,0,16-trial-same-25,N/A,N/A,121,1,0,0.622158,2.97008,1838,16,800.789,342.263,181,613,869,1125,677,0,0,29
2019_04_01_19_40_15,16,0,16-trial-same-25,N/A,N/A,54,1,0,0.676637,2.89877,1838,16,819.111,363.889,181,613,869,1125,677,0,0,29
2019_04_01_19_40_15,16,0,16-trial-same-25,N/A,N/A,134,1,0,2.31042,3.04428,1838,16,722.381,359.524,181,613,869,1125,677,0,0,29
2019_04_01_19_40_15,16,0,16-trial-same-25,N/A,N/A,502,1,0,0.885626,2.94925,1838,16,713.303,323.553,181,613,869,1125,677,0,0,29
2019_04_01_19_40_15,16,1,16-trial-same-25,same,S,154,0,0,0,3.03202,496,6,820.542,473.125,181,613,677,1125,1061,0,0,29
2019_04_01_19_40_15,16,1,16-trial-same-25,same,S,47,0,0,1.8623,2.97226,496,6,878.5,420.875,181,613,677,1125,1061,0,0,29
2019_04_01_19_40_15,16,1,16-trial-same-25,same,S,54,0,0,5.81365,2.95748,496,6,685.333,271.222,181,613,677,1125,1061,0,0,29
2019_04_01_19_40_15,16,1,16-trial-same-25,same,S,54,0,0,0.387689,2.99104,496,6,691.556,256.222,181,613,677,1125,1061,0,0,29
2019_04_01_19_40_15,16,1,16-trial-same-25,same,S,67,0,0,0.192073,2.9899,496,6,692.727,264.182,181,613,677,1125,1061,0,0,29
2019_04_01_19_40_15,16,1,16-trial-same-25,same,S,120,0,0,0.760991,2.96044,496,6,693.579,232.316,181,613,677,1125,1061,0,0,29
2019_04_01_19_40_15,16,1,16-trial-same-25,same,S,147,1,0,0,3.08398,537,5,858.739,518.739,181,613,677,1125,1061,0,0,29
2019_04_01_19_40_15,16,1,16-trial-same-25,same,S,54,1,0,1.36226,3.03325,537,5,871,463,181,613,677,1125,1061,0,0,29
2019_04_01_19_40_15,16,1,16-trial-same-25,same,S,47,1,0,5.99611,3.02653,537,5,705.625,272.75,181,613,677,1125,1061,0,0,29
2019_04_01_19_40_15,16,1,16-trial-same-25,same,S,134,1,0,0.524069,3.01422,537,5,699.762,293.905,181,613,677,1125,1061,0,0,29
2019_04_01_19_40_15,16,1,16-trial-same-25,same,S,155,1,0,0.836799,3.04935,537,5,715.583,262.625,181,613,677,1125,1061,0,0,29
2019_04_01_19_40_15,17,0,17-trial-same-26,N/A,N/A,201,0,0,0,3.01243,1747,17,984.226,475.839,181,613,869,1125,1061,0,0,29
2019_04_01_19_40_15,17,0,17-trial-same-26,N/A,N/A,60,0,0,7.23474,2.99787,1747,17,685.3,417,181,613,869,1125,1061,0,0,29
2019_04_01_19_40_15,17,0,17-trial-same-26,N/A,N/A,53,0,0,1.10005,2.91522,1747,17,699,373,181,613,869,1125,1061,0,0,29
2019_04_01_19_40_15,17,0,17-trial-same-26,N/A,N/A,67,0,0,12.4858,3.00423,1747,17,1172.27,614.727,181,613,869,1125,1061,0,0,29
2019_04_01_19_40_15,17,0,17-trial-same-26,N/A,N/A,47,0,0,1.09684,3.00568,1747,17,1187.5,571.375,181,613,869,1125,1061,0,0,29
2019_04_01_19_40_15,17,0,17-trial-same-26,N/A,N/A,53,0,0,1.01173,2.94702,1747,17,1210.11,607.222,181,613,869,1125,1061,0,0,29
2019_04_01_19_40_15,17,0,17-trial-same-26,N/A,N/A,53,0,0,0.668695,2.91902,1747,17,1209.33,579.222,181,613,869,1125,1061,0,0,29
2019_04_01_19_40_15,17,0,17-trial-same-26,N/A,N/A,120,0,0,0.373862,2.95287,1747,17,1202.84,593.474,181,613,869,1125,1061,0,0,29
