suj,trial_id,is_trial,trial_name,trial_type,response,dur,ojoDI,blink,amp_sacada,pupila,gaze,nf,fixX,fixY,targetSide,tX1,tY1,tX2,tY2,tX3,tY3,fixStart,fixEnd,fixMid,timeline,score
2019_07_13_16_38_07,11,1,11-trial-different-20,different,D,228,1,0,3.5902,3.06829,556,4,1224.8,314.114,181,613,1061,1125,677,0,0,2360133.00,2360361.00,2360247.00,388.00,29
2019_07_13_16_38_07,12,0,12-trial-same-21,N/A,N/A,181,0,0,0,2.91204,1587,15,946.964,452.25,181,613,869,1125,1061,0,0,2361633.00,2361814.00,2361723.50,0.00,29
2019_07_13_16_38_07,12,0,12-trial-same-21,N/A,N/A,54,0,0,6.18116,2.77775,1587,15,693.889,393,181,613,869,1125,1061,0,0,2361881.00,2361935.00,2361908.00,248.00,29
2019_07_13_16_38_07,12,0,12-trial-same-21,N/A,N/A,60,0,0,0.871837,2.8371,1587,15,658.3,401.2,181,613,869,1125,1061,0,0,2361955.00,2362015.00,2361985.00,322.00,29
2019_07_13_16_38_07,12,0,12-trial-same-21,N/A,N/A,167,0,0,1.20099,2.80353,1587,15,708.538,398.462,181,613,869,1125,1061,0,0,2362022.00,2362189.00,2362105.50,389.00,29
2019_07_13_16_38_07,12,0,12-trial-same-21,N/A,N/A,194,0,0,0.247912,2.90907,1587,15,698.8,402.067,181,613,869,1125,1061,0,0,2362196.00,2362390.00,2362293.00,563.00,29
2019_07_13_16_38_07,12,0,12-trial-same-21,N/A,N/A,74,0,0,0.70291,2.98151,1587,15,720,422.5,181,613,869,1125,1061,0,0,2362397.00,2362471.00,2362434.00,764.00,29
2019_07_13_16_38_07,12,0,12-trial-same-21,N/A,N/A,54,0,0,0.746782,2.97996,1587,15,713.556,453.111,181,613,869,1125,1061,0,0,2362477.00,2362531.00,2362504.00,844.00,29
2019_07_13_16_38_07,12,0,12-trial-same-21,N/A,N/A,141,0,0,3.96675,3.01519,1587,15,871.182,399.727,181,613,869,1125,1061,0,0,2362551.00,2362692.00,2362621.50,918.00,29
2019_07_13_16_38_07,12,0,12-trial-same-21,N/A,N/A,94,0,0,0.729335,3.00788,1587,15,873.533,369.267,181,613,869,1125,1061,0,0,2362698.00,2362792.00,2362745.00,1065.00,29
2019_07_13_16_38_07,12,0,12-trial-same-21,N/A,N/A,107,0,0,3.57444,3.0581,1587,15,724.882,388.706,181,613,869,1125,1061,0,0,2362873.00,2362980.00,2362926.50,1240.00,29
2019_07_13_16_38_07,12,0,12-trial-same-21,N/A,N/A,73,0,0,11.7275,3.03999,1587,15,1176.92,598.167,181,613,869,1125,1061,0,0,2363101.00,2363174.00,2363137.50,1468.00,29
2019_07_13_16_38_07,12,0,12-trial-same-21,N/A,N/A,141,0,0,0.898714,3.03684,1587,15,1149.55,572.318,181,613,869,1125,1061,0,0,2363181.00,2363322.00,2363251.50,1548.00,29
2019_07_13_16_38_07,12,0,12-trial-same-21,N/A,N/A,53,0,0,9.1009,3.08637,1587,15,781.333,461.778,181,613,869,1125,1061,0,0,2363362.00,2363415.00,2363388.50,1729.00,29
2019_07_13_16_38_07,12,0,12-trial-same-21,N/A,N/A,80,0,0,1.67714,3.10254,1587,15,727.692,416.385,181,613,869,1125,1061,0,0,2363422.00,2363502.00,2363462.00,1789.00,29
2019_07_13_16_38_07,12,0,12-trial-same-21,N/A,N/A,114,0,0,0.577582,3.03964,1587,15,746.722,401.444,181,613,869,1125,1061,0,0,2363509.00,2363623.00,2363566.00,1876.00,29
2019_07_13_16_38_07,12,0,12-trial-same-21,N/A,N/A,54,1,0,0,2.93473,1750,15,937.667,458.778,181,613,869,1125,1061,0,0,2361633.00,2361687.00,2361660.00,0.00,29
2019_07_13_16_38_07,12,0,12-trial-same-21,N/A,N/A,87,1,0,1.12555,2.89194,1750,15,971.071,425.5,181,613,869,1125,1061,0,0,2361694.00,2361781.00,2361737.50,61.00,29
2019_07_13_16_38_07,12,0,12-trial-same-21,N/A,N/A,66,1,0,0.298975,2.89811,1750,15,979.636,434.636,181,613,869,1125,1061,0,0,2361788.00,2361854.00,2361821.00,155.00,29
2019_07_13_16_38_07,12,0,12-trial-same-21,N/A,N/A,66,1,0,7.32018,2.88411,1750,15,674.455,390.909,181,613,869,1125,1061,0,0,2361902.00,2361968.00,2361935.00,269.00,29
2019_07_13_16_38_07,12,0,12-trial-same-21,N/A,N/A,295,1,0,0.296335,2.90322,1750,15,685.556,385.356,181,613,869,1125,1061,0,0,2361975.00,2362270.00,2362122.50,342.00,29
2019_07_13_16_38_07,12,0,12-trial-same-21,N/A,N/A,222,1,0,0.408164,2.99323,1750,15,701.088,392.5,181,613,869,1125,1061,0,0,2362276.00,2362498.00,2362387.00,643.00,29
2019_07_13_16_38_07,12,0,12-trial-same-21,N/A,N/A,121,1,0,3.61519,3.08398,1750,15,843.105,445.632,181,613,869,1125,1061,0,0,2362551.00,2362672.00,2362611.50,918.00,29
2019_07_13_16_38_07,12,0,12-trial-same-21,N/A,N/A,121,1,0,0.620794,2.98603,1750,15,851.895,421.158,181,613,869,1125,1061,0,0,2362678.00,2362799.00,2362738.50,1045.00,29
2019_07_13_16_38_07,12,0,12-trial-same-21,N/A,N/A,114,1,0,2.26743,3.03088,1750,15,769.333,374.111,181,613,869,1125,1061,0,0,2362826.00,2362940.00,2362883.00,1193.00,29
2019_07_13_16_38_07,12,0,12-trial-same-21,N/A,N/A,86,1,0,0.563745,3.02406,1750,15,775.929,396.786,181,613,869,1125,1061,0,0,2362947.00,2363033.00,2362990.00,1314.00,29
2019_07_13_16_38_07,12,0,12-trial-same-21,N/A,N/A,88,1,0,9.98122,2.94548,1750,15,1162.29,567.429,181,613,869,1125,1061,0,0,2363053.00,2363141.00,2363097.00,1420.00,29
2019_07_13_16_38_07,12,0,12-trial-same-21,N/A,N/A,47,1,0,0.831189,2.86993,1750,15,1142.75,596.25,181,613,869,1125,1061,0,0,2363147.00,2363194.00,2363170.50,1514.00,29
2019_07_13_16_38_07,12,0,12-trial-same-21,N/A,N/A,134,1,0,0.884666,2.97439,1750,15,1170.1,571.238,181,613,869,1125,1061,0,0,2363201.00,2363335.00,2363268.00,1568.00,29
2019_07_13_16_38_07,12,0,12-trial-same-21,N/A,N/A,54,1,0,10.2447,3.0625,1750,15,760.444,428.667,181,613,869,1125,1061,0,0,2363368.00,2363422.00,2363395.00,1735.00,29
2019_07_13_16_38_07,12,0,12-trial-same-21,N/A,N/A,195,1,0,1.32079,3.07506,1750,15,775.067,375.3,181,613,869,1125,1061,0,0,2363428.00,2363623.00,2363525.50,1795.00,29
2019_07_13_16_38_07,12,1,12-trial-same-21,same,S,60,0,0,0,3.04215,831,12,783.7,420.6,181,613,677,1125,869,0,0,2364534.00,2364594.00,2364564.00,0.00,29
2019_07_13_16_38_07,12,1,12-trial-same-21,same,S,107,0,0,0.232549,3.05093,831,12,777,413.529,181,613,677,1125,869,0,0,2364601.00,2364708.00,2364654.50,67.00,29
2019_07_13_16_38_07,12,1,12-trial-same-21,same,S,47,0,0,1.05259,3.0425,831,12,738.875,391.375,181,613,677,1125,869,0,0,2364715.00,2364762.00,2364738.50,181.00,29
2019_07_13_16_38_07,12,1,12-trial-same-21,same,S,46,0,0,4.41416,3.06285,831,12,712.5,208,181,613,677,1125,869,0,0,2364789.00,2364835.00,2364812.00,255.00,29
2019_07_13_16_38_07,12,1,12-trial-same-21,same,S,47,0,0,1.61444,2.9723,831,12,652.125,177.5,181,613,677,1125,869,0,0,2364842.00,2364889.00,2364865.50,308.00,29
2019_07_13_16_38_07,12,1,12-trial-same-21,same,S,174,0,0,1.13433,2.96578,831,12,675.926,218.63,181,613,677,1125,869,0,0,2364896.00,2365070.00,2364983.00,362.00,29
2019_07_13_16_38_07,12,1,12-trial-same-21,same,S,54,0,0,11.7565,3.07598,831,12,1145,390.222,181,613,677,1125,869,0,0,2365110.00,2365164.00,2365137.00,576.00,29
2019_07_13_16_38_07,12,1,12-trial-same-21,same,S,67,0,0,1.64589,3.1366,831,12,1192.55,340.273,181,613,677,1125,869,0,0,2365177.00,2365244.00,2365210.50,643.00,29
2019_07_13_16_38_07,12,1,12-trial-same-21,same,S,54,0,0,0.438046,3.1517,831,12,1176.78,330.889,181,613,677,1125,869,0,0,2365250.00,2365304.00,2365277.00,716.00,29
2019_07_13_16_38_07,12,1,12-trial-same-21,same,S,74,0,0,0.65985,3.1826,831,12,1160.42,353.167,181,613,677,1125,869,0,0,2365317.00,2365391.00,2365354.00,783.00,29
2019_07_13_16_38_07,12,1,12-trial-same-21,same,S,47,0,0,0.832047,3.191,831,12,1161.63,388,181,613,677,1125,869,0,0,2365398.00,2365445.00,2365421.50,864.00,29
2019_07_13_16_38_07,12,1,12-trial-same-21,same,S,54,0,0,1.15,3.16443,831,12,1169.33,340.444,181,613,677,1125,869,0,0,2365451.00,2365505.00,2365478.00,917.00,29
2019_07_13_16_38_07,12,1,12-trial-same-21,same,S,127,1,0,0,3.00368,896,8,726,386.25,181,613,677,1125,869,0,0,2364534.00,2364661.00,2364597.50,0.00,29
2019_07_13_16_38_07,12,1,12-trial-same-21,same,S,73,1,0,0.950895,3.00576,896,8,754.167,414.417,181,613,677,1125,869,0,0,2364668.00,2364741.00,2364704.50,134.00,29
2019_07_13_16_38_07,12,1,12-trial-same-21,same,S,67,1,0,4.66495,2.95463,896,8,677.364,234.273,181,613,677,1125,869,0,0,2364775.00,2364842.00,2364808.50,241.00,29
2019_07_13_16_38_07,12,1,12-trial-same-21,same,S,93,1,0,1.01259,3.02295,896,8,719.267,240.867,181,613,677,1125,869,0,0,2364849.00,2364942.00,2364895.50,315.00,29
2019_07_13_16_38_07,12,1,12-trial-same-21,same,S,134,1,0,1.05862,2.99679,896,8,675.619,248.714,181,613,677,1125,869,0,0,2364949.00,2365083.00,2365016.00,415.00,29
2019_07_13_16_38_07,12,1,12-trial-same-21,same,S,54,1,0,11.7763,2.9941,896,8,1152.89,398.889,181,613,677,1125,869,0,0,2365110.00,2365164.00,2365137.00,576.00,29
2019_07_13_16_38_07,12,1,12-trial-same-21,same,S,288,1,0,0.459298,3.07191,896,8,1165.05,383.977,181,613,677,1125,869,0,0,2365170.00,2365458.00,2365314.00,636.00,29
2019_07_13_16_38_07,12,1,12-trial-same-21,same,S,60,1,0,1.1398,3.09926,896,8,1155.2,430.7,181,613,677,1125,869,0,0,2365465.00,2365525.00,2365495.00,931.00,29
2019_07_13_16_38_07,13,0,13-trial-same-22,N/A,N/A,68,0,0,0,2.99995,1565,17,980.091,387.273,181,613,1061,1125,677,0,0,2366784.00,2366852.00,2366818.00,0.00,29
2019_07_13_16_38_07,13,0,13-trial-same-22,N/A,N/A,181,0,0,0.948149,2.99805,1565,17,970.964,425.929,181,613,1061,1125,677,0,0,2366858.00,2367039.00,2366948.50,74.00,29
2019_07_13_16_38_07,13,0,13-trial-same-22,N/A,N/A,81,0,0,5.14323,2.98816,1565,17,1177.23,361.769,181,613,1061,1125,677,0,0,2367052.00,2367133.00,2367092.50,268.00,29
2019_07_13_16_38_07,13,0,13-trial-same-22,N/A,N/A,74,0,0,0.946284,2.9952,1565,17,1182,322.417,181,613,1061,1125,677,0,0,2367139.00,2367213.00,2367176.00,355.00,29
2019_07_13_16_38_07,13,0,13-trial-same-22,N/A,N/A,114,0,0,12.6798,3.02838,1565,17,719.889,601.722,181,613,1061,1125,677,0,0,2367240.00,2367354.00,2367297.00,456.00,29
2019_07_13_16_38_07,13,0,13-trial-same-22,N/A,N/A,168,0,0,0.854537,2.99715,1565,17,754,612.577,181,613,1061,1125,677,0,0,2367360.00,2367528.00,2367444.00,576.00,29
2019_07_13_16_38_07,13,0,13-trial-same-22,N/A,N/A,80,0,0,1.03793,3.06249,1565,17,756.231,656,181,613,1061,1125,677,0,0,2367535.00,2367615.00,2367575.00,751.00,29
2019_07_13_16_38_07,13,0,13-trial-same-22,N/A,N/A,94,0,0,11.3499,3.2265,1565,17,1165.27,401.533,181,613,1061,1125,677,0,0,2367702.00,2367796.00,2367749.00,918.00,29
2019_07_13_16_38_07,13,0,13-trial-same-22,N/A,N/A,115,0,0,0.332692,3.22152,1565,17,1151.94,397.444,181,613,1061,1125,677,0,0,2367802.00,2367917.00,2367859.50,1018.00,29
2019_07_13_16_38_07,13,0,13-trial-same-22,N/A,N/A,54,0,0,0.721273,3.1576,1565,17,1146.22,427.111,181,613,1061,1125,677,0,0,2367923.00,2367977.00,2367950.00,1139.00,29
2019_07_13_16_38_07,13,0,13-trial-same-22,N/A,N/A,73,0,0,1.96763,3.17107,1565,17,1145.25,344.667,181,613,1061,1125,677,0,0,2367984.00,2368057.00,2368020.50,1200.00,29
2019_07_13_16_38_07,13,0,13-trial-same-22,N/A,N/A,54,0,0,8.45059,3.18875,1565,17,825.556,502.556,181,613,1061,1125,677,0,0,2368084.00,2368138.00,2368111.00,1300.00,29
2019_07_13_16_38_07,13,0,13-trial-same-22,N/A,N/A,54,0,0,0.493879,3.17282,1565,17,823.222,482,181,613,1061,1125,677,0,0,2368171.00,2368225.00,2368198.00,1387.00,29
2019_07_13_16_38_07,13,0,13-trial-same-22,N/A,N/A,47,0,0,0.200852,3.15184,1565,17,830.25,486.625,181,613,1061,1125,677,0,0,2368231.00,2368278.00,2368254.50,1447.00,29
2019_07_13_16_38_07,13,0,13-trial-same-22,N/A,N/A,74,0,0,8.21862,3.24588,1565,17,1164.42,394.5,181,613,1061,1125,677,0,0,2368345.00,2368419.00,2368382.00,1561.00,29
2019_07_13_16_38_07,13,0,13-trial-same-22,N/A,N/A,80,0,0,0.249723,3.23771,1565,17,1174,398.692,181,613,1061,1125,677,0,0,2368426.00,2368506.00,2368466.00,1642.00,29
2019_07_13_16_38_07,13,0,13-trial-same-22,N/A,N/A,154,0,0,2.57356,3.19393,1565,17,1191.75,292.292,181,613,1061,1125,677,0,0,2368526.00,2368680.00,2368603.00,1742.00,29
2019_07_13_16_38_07,13,0,13-trial-same-22,N/A,N/A,54,1,0,0,3.00002,1716,19,961.333,431,181,613,1061,1125,677,0,0,2366784.00,2366838.00,2366811.00,0.00,29
2019_07_13_16_38_07,13,0,13-trial-same-22,N/A,N/A,47,1,0,1.17662,2.90616,1716,19,926.625,466,181,613,1061,1125,677,0,0,2366845.00,2366892.00,2366868.50,61.00,29
2019_07_13_16_38_07,13,0,13-trial-same-22,N/A,N/A,141,1,0,0.818136,2.90751,1716,19,958.409,453.182,181,613,1061,1125,677,0,0,2366898.00,2367039.00,2366968.50,114.00,29
2019_07_13_16_38_07,13,0,13-trial-same-22,N/A,N/A,80,1,0,5.54529,2.98733,1716,19,1181,384.308,181,613,1061,1125,677,0,0,2367059.00,2367139.00,2367099.00,275.00,29
2019_07_13_16_38_07,13,0,13-trial-same-22,N/A,N/A,74,1,0,0.804716,2.93633,1716,19,1196.58,354.417,181,613,1061,1125,677,0,0,2367146.00,2367220.00,2367183.00,362.00,29
2019_07_13_16_38_07,13,0,13-trial-same-22,N/A,N/A,47,1,0,12.1667,3.04803,1716,19,733.875,586,181,613,1061,1125,677,0,0,2367247.00,2367294.00,2367270.50,463.00,29
2019_07_13_16_38_07,13,0,13-trial-same-22,N/A,N/A,181,1,0,0.547741,3.05415,1716,19,715.893,571.75,181,613,1061,1125,677,0,0,2367300.00,2367481.00,2367390.50,516.00,29
2019_07_13_16_38_07,13,0,13-trial-same-22,N/A,N/A,134,1,0,1.18706,3.1321,1716,19,739.667,615.429,181,613,1061,1125,677,0,0,2367488.00,2367622.00,2367555.00,704.00,29
2019_07_13_16_38_07,13,0,13-trial-same-22,N/A,N/A,54,1,0,10.7728,3.18553,1716,19,1137.78,391.778,181,613,1061,1125,677,0,0,2367662.00,2367716.00,2367689.00,878.00,29
2019_07_13_16_38_07,13,0,13-trial-same-22,N/A,N/A,54,1,0,0.874055,3.22608,1716,19,1115,420.444,181,613,1061,1125,677,0,0,2367722.00,2367776.00,2367749.00,938.00,29
2019_07_13_16_38_07,13,0,13-trial-same-22,N/A,N/A,127,1,0,0.766847,3.21839,1716,19,1142.8,404.35,181,613,1061,1125,677,0,0,2367783.00,2367910.00,2367846.50,999.00,29
2019_07_13_16_38_07,13,0,13-trial-same-22,N/A,N/A,60,1,0,0.760393,3.14378,1716,19,1156.3,433.2,181,613,1061,1125,677,0,0,2367917.00,2367977.00,2367947.00,1133.00,29
2019_07_13_16_38_07,13,0,13-trial-same-22,N/A,N/A,73,1,0,1.24911,3.16046,1716,19,1151.58,381.083,181,613,1061,1125,677,0,0,2367984.00,2368057.00,2368020.50,1200.00,29
2019_07_13_16_38_07,13,0,13-trial-same-22,N/A,N/A,54,1,0,7.98957,3.22368,1716,19,834.667,495.222,181,613,1061,1125,677,0,0,2368084.00,2368138.00,2368111.00,1300.00,29
2019_07_13_16_38_07,13,0,13-trial-same-22,N/A,N/A,134,1,0,0.485385,3.25893,1716,19,816.381,486.333,181,613,1061,1125,677,0,0,2368144.00,2368278.00,2368211.00,1360.00,29
2019_07_13_16_38_07,13,0,13-trial-same-22,N/A,N/A,61,1,0,8.92303,3.18758,1716,19,1183.7,402.3,181,613,1061,1125,677,0,0,2368338.00,2368399.00,2368368.50,1554.00,29
2019_07_13_16_38_07,13,0,13-trial-same-22,N/A,N/A,100,1,0,0.464595,3.20415,1716,19,1192.19,419.813,181,613,1061,1125,677,0,0,2368406.00,2368506.00,2368456.00,1622.00,29
2019_07_13_16_38_07,13,0,13-trial-same-22,N/A,N/A,187,1,0,1.3352,3.15669,1716,19,1222.97,373.103,181,613,1061,1125,677,0,0,2368513.00,2368700.00,2368606.50,1729.00,29
2019_07_13_16_38_07,13,0,13-trial-same-22,N/A,N/A,54,1,0,11.7207,3.22743,1716,19,755.222,543.778,181,613,1061,1125,677,0,0,2368727.00,2368781.00,2368754.00,1943.00,29
2019_07_13_16_38_07,13,1,13-trial-same-22,same,D,73,0,0,0,3.03235,569,6,772.917,425.25,181,613,869,1125,1061,0,0,2369692.00,2369765.00,2369728.50,0.00,29
2019_07_13_16_38_07,13,1,13-trial-same-22,same,D,87,0,0,0.166369,3.03561,569,6,770.143,418.857,181,613,869,1125,1061,0,0,2369772.00,2369859.00,2369815.50,80.00,29
2019_07_13_16_38_07,13,1,13-trial-same-22,same,D,100,0,0,1.67456,3.02707,569,6,768.5,489,181,613,869,1125,1061,0,0,2369866.00,2369966.00,2369916.00,174.00,29
2019_07_13_16_38_07,13,1,13-trial-same-22,same,D,128,0,0,9.99193,3.11027,569,6,1168.55,625.9,181,613,869,1125,1061,0,0,2369986.00,2370114.00,2370050.00,294.00,29
2019_07_13_16_38_07,13,1,13-trial-same-22,same,D,134,0,0,1.3129,3.07946,569,6,1149.29,574.381,181,613,869,1125,1061,0,0,2370120.00,2370254.00,2370187.00,428.00,29
2019_07_13_16_38_07,13,1,13-trial-same-22,same,D,47,0,0,1.27374,3.11219,569,6,1190,608.875,181,613,869,1125,1061,0,0,2370274.00,2370321.00,2370297.50,582.00,29
2019_07_13_16_38_07,13,1,13-trial-same-22,same,D,134,1,0,0,3.06589,510,4,749.714,452.524,181,613,869,1125,1061,0,0,2369692.00,2369826.00,2369759.00,0.00,29
2019_07_13_16_38_07,13,1,13-trial-same-22,same,D,94,1,0,0.709009,3.11978,510,4,748.533,482.2,181,613,869,1125,1061,0,0,2369859.00,2369953.00,2369906.00,167.00,29
2019_07_13_16_38_07,13,1,13-trial-same-22,same,D,87,1,0,9.85663,3.05791,510,4,1142.79,618,181,613,869,1125,1061,0,0,2370000.00,2370087.00,2370043.50,308.00,29
2019_07_13_16_38_07,13,1,13-trial-same-22,same,D,195,1,0,0.260987,3.11993,510,4,1153.6,619.6,181,613,869,1125,1061,0,0,2370093.00,2370288.00,2370190.50,401.00,29
2019_07_13_16_38_07,14,0,14-trial-different-23,N/A,N/A,148,0,0,0,2.93236,1529,15,975.87,412.043,181,613,677,1125,677,0,0,2371587.00,2371735.00,2371661.00,0.00,29
2019_07_13_16_38_07,14,0,14-trial-different-23,N/A,N/A,61,0,0,0.310793,2.95133,1529,15,982.6,400.9,181,613,677,1125,677,0,0,2371741.00,2371802.00,2371771.50,154.00,29
2019_07_13_16_38_07,14,0,14-trial-different-23,N/A,N/A,94,0,0,8.352,2.85298,1529,15,693.8,199.067,181,613,677,1125,677,0,0,2371862.00,2371956.00,2371909.00,275.00,29
2019_07_13_16_38_07,14,0,14-trial-different-23,N/A,N/A,155,0,0,0.451877,2.7787,1529,15,697.917,217.542,181,613,677,1125,677,0,0,2371962.00,2372117.00,2372039.50,375.00,29
2019_07_13_16_38_07,14,0,14-trial-different-23,N/A,N/A,94,0,0,11.7894,2.82915,1529,15,1198.73,207.933,181,613,677,1125,677,0,0,2372203.00,2372297.00,2372250.00,616.00,29
2019_07_13_16_38_07,14,0,14-trial-different-23,N/A,N/A,46,0,0,0.375618,2.83066,1529,15,1208.38,195.5,181,613,677,1125,677,0,0,2372311.00,2372357.00,2372334.00,724.00,29
2019_07_13_16_38_07,14,0,14-trial-different-23,N/A,N/A,54,0,0,1.31005,2.83544,1529,15,1190.33,143.667,181,613,677,1125,677,0,0,2372391.00,2372445.00,2372418.00,804.00,29
2019_07_13_16_38_07,14,0,14-trial-different-23,N/A,N/A,86,0,0,2.88342,2.81381,1529,15,1199.29,264.214,181,613,677,1125,677,0,0,2372519.00,2372605.00,2372562.00,932.00,29
2019_07_13_16_38_07,14,0,14-trial-different-23,N/A,N/A,168,0,0,12.0838,2.64755,1529,15,696.115,160.269,181,613,677,1125,677,0,0,2372679.00,2372847.00,2372763.00,1092.00,29
2019_07_13_16_38_07,14,0,14-trial-different-23,N/A,N/A,60,0,0,11.0433,2.72143,1529,15,1164.5,159.5,181,613,677,1125,677,0,0,2372887.00,2372947.00,2372917.00,1300.00,29
2019_07_13_16_38_07,14,0,14-trial-different-23,N/A,N/A,67,0,0,1.25772,2.63542,1529,15,1175.64,211,181,613,677,1125,677,0,0,2372954.00,2373021.00,2372987.50,1367.00,29
2019_07_13_16_38_07,14,0,14-trial-different-23,N/A,N/A,54,0,0,0.568793,2.60863,1529,15,1198.44,217.889,181,613,677,1125,677,0,0,2373027.00,2373081.00,2373054.00,1440.00,29
2019_07_13_16_38_07,14,0,14-trial-different-23,N/A,N/A,234,0,0,0.602647,2.7681,1529,15,1222.94,211.806,181,613,677,1125,677,0,0,2373088.00,2373322.00,2373205.00,1501.00,29
2019_07_13_16_38_07,14,0,14-trial-different-23,N/A,N/A,94,0,0,1.30173,2.82476,1529,15,1168.93,204.267,181,613,677,1125,677,0,0,2373329.00,2373423.00,2373376.00,1742.00,29
2019_07_13_16_38_07,14,0,14-trial-different-23,N/A,N/A,114,0,0,1.78782,2.76129,1529,15,1226.67,252,181,613,677,1125,677,0,0,2373429.00,2373543.00,2373486.00,1842.00,29
2019_07_13_16_38_07,14,0,14-trial-different-23,N/A,N/A,114,1,0,0,2.96613,1722,14,952.444,459.111,181,613,677,1125,677,0,0,2371587.00,2371701.00,2371644.00,0.00,29
2019_07_13_16_38_07,14,0,14-trial-different-23,N/A,N/A,107,1,0,0.706438,2.96089,1722,14,958.647,430.176,181,613,677,1125,677,0,0,2371708.00,2371815.00,2371761.50,121.00,29
2019_07_13_16_38_07,14,0,14-trial-different-23,N/A,N/A,54,1,0,8.33438,2.94467,1722,14,699.111,193,181,613,677,1125,677,0,0,2371842.00,2371896.00,2371869.00,255.00,29
2019_07_13_16_38_07,14,0,14-trial-different-23,N/A,N/A,194,1,0,0.819265,2.87876,1722,14,708.533,226,181,613,677,1125,677,0,0,2371902.00,2372096.00,2371999.00,315.00,29
2019_07_13_16_38_07,14,0,14-trial-different-23,N/A,N/A,87,1,0,11.922,2.79703,1722,14,1213.29,270.5,181,613,677,1125,677,0,0,2372177.00,2372264.00,2372220.50,590.00,29
2019_07_13_16_38_07,14,0,14-trial-different-23,N/A,N/A,60,1,0,1.20522,2.77651,1722,14,1179.7,308.2,181,613,677,1125,677,0,0,2372271.00,2372331.00,2372301.00,684.00,29
2019_07_13_16_38_07,14,0,14-trial-different-23,N/A,N/A,181,1,0,1.74827,2.76032,1722,14,1188.96,235.536,181,613,677,1125,677,0,0,2372338.00,2372519.00,2372428.50,751.00,29
2019_07_13_16_38_07,14,0,14-trial-different-23,N/A,N/A,67,1,0,0.458121,2.71533,1722,14,1179.91,252.455,181,613,677,1125,677,0,0,2372525.00,2372592.00,2372558.50,938.00,29
2019_07_13_16_38_07,14,0,14-trial-different-23,N/A,N/A,148,1,0,11.977,2.70682,1722,14,675.957,180.13,181,613,677,1125,677,0,0,2372652.00,2372800.00,2372726.00,1065.00,29
2019_07_13_16_38_07,14,0,14-trial-different-23,N/A,N/A,60,1,0,1.28338,2.67239,1722,14,703,226.6,181,613,677,1125,677,0,0,2372806.00,2372866.00,2372836.00,1219.00,29
2019_07_13_16_38_07,14,0,14-trial-different-23,N/A,N/A,47,1,0,10.2769,2.56739,1722,14,1137.63,247.875,181,613,677,1125,677,0,0,2372887.00,2372934.00,2372910.50,1300.00,29
2019_07_13_16_38_07,14,0,14-trial-different-23,N/A,N/A,402,1,0,1.70513,2.68707,1722,14,1193.85,291.951,181,613,677,1125,677,0,0,2372940.00,2373342.00,2373141.00,1353.00,29
2019_07_13_16_38_07,14,0,14-trial-different-23,N/A,N/A,100,1,0,0.987747,2.74562,1722,14,1215.5,256.688,181,613,677,1125,677,0,0,2373349.00,2373449.00,2373399.00,1762.00,29
2019_07_13_16_38_07,14,0,14-trial-different-23,N/A,N/A,101,1,0,1.04867,2.73978,1722,14,1184.19,287.5,181,613,677,1125,677,0,0,2373456.00,2373557.00,2373506.50,1869.00,29
2019_07_13_16_38_07,14,1,14-trial-different-23,different,D,107,0,0,0,2.95856,387,5,963.353,475.176,181,613,869,1125,1061,0,0,2374488.00,2374595.00,2374541.50,0.00,29
2019_07_13_16_38_07,14,1,14-trial-different-23,different,D,53,0,0,1.18083,2.92668,387,5,1010.33,490.667,181,613,869,1125,1061,0,0,2374602.00,2374655.00,2374628.50,114.00,29
2019_07_13_16_38_07,14,1,14-trial-different-23,different,D,80,0,0,8.45008,2.90893,387,5,661.769,415.692,181,613,869,1125,1061,0,0,2374682.00,2374762.00,2374722.00,194.00,29
2019_07_13_16_38_07,14,1,14-trial-different-23,different,D,60,0,0,0.527452,2.87719,387,5,661.5,393.6,181,613,869,1125,1061,0,0,2374769.00,2374829.00,2374799.00,281.00,29
2019_07_13_16_38_07,14,1,14-trial-different-23,different,D,87,0,0,14.1486,2.9879,387,5,1215.93,635.714,181,613,869,1125,1061,0,0,2374849.00,2374936.00,2374892.50,361.00,29
2019_07_13_16_38_07,14,1,14-trial-different-23,different,D,161,1,0,0,3.00596,455,5,964.92,483.2,181,613,869,1125,1061,0,0,2374488.00,2374649.00,2374568.50,0.00,29
2019_07_13_16_38_07,14,1,14-trial-different-23,different,D,87,1,0,6.49251,2.94223,455,5,699.643,418.214,181,613,869,1125,1061,0,0,2374682.00,2374769.00,2374725.50,194.00,29
2019_07_13_16_38_07,14,1,14-trial-different-23,different,D,53,1,0,0.62947,2.97651,455,5,676.333,405.889,181,613,869,1125,1061,0,0,2374776.00,2374829.00,2374802.50,288.00,29
2019_07_13_16_38_07,14,1,14-trial-different-23,different,D,60,1,0,14.2419,2.9241,455,5,1233.9,651.2,181,613,869,1125,1061,0,0,2374856.00,2374916.00,2374886.00,368.00,29
2019_07_13_16_38_07,14,1,14-trial-different-23,different,D,94,1,0,0.713095,3.02471,455,5,1234.4,621.333,181,613,869,1125,1061,0,0,2374936.00,2375030.00,2374983.00,448.00,29
2019_07_13_16_38_07,15,0,15-trial-same-24,N/A,N/A,94,0,0,0,2.99047,1676,14,998.067,413.2,181,613,869,1125,1061,0,0,2376316.00,2376410.00,2376363.00,13.00,29
